Product_ID,total_gaps,total_days,2024-02-29,2024-12-31
2933,365,366,True,True
2934,365,366,True,True
2935,365,366,True,True
2936,365,366,True,True
2937,365,366,True,True
2938,365,366,True,True
2939,365,366,True,True
2940,365,366,True,True
2942,365,366,True,True
2943,365,366,True,True
2944,365,366,True,True
2945,365,366,True,True
2946,364,366,True,True
2947,365,366,True,True
2949,364,366,True,True
2950,365,366,True,True
2951,365,366,True,True
2953,363,366,True,True
2955,365,366,True,True
2957,365,366,True,True
2958,364,366,True,True
2960,365,366,True,True
2962,365,366,True,True
2963,362,366,True,True
2964,365,366,True,True
2965,365,366,True,True
2966,364,366,True,True
2967,364,366,True,True
2968,365,366,True,True
2970,365,366,True,True
2971,365,366,True,True
2973,364,366,True,True
2974,364,366,True,True
2975,364,366,True,True
2976,365,366,True,True
2977,364,366,True,True
2981,365,366,True,True
2984,363,366,True,True
2985,365,366,True,True
2988,365,366,True,True
2989,364,366,True,True
2991,364,366,True,True
2992,364,366,True,True
2993,363,366,True,True
2994,365,366,True,True
2995,363,366,True,True
2996,365,366,True,True
2997,363,366,True,True
2998,365,366,True,True
2999,364,366,True,True
3002,365,366,True,True
3003,365,366,True,True
3004,364,366,True,True
3005,365,366,True,True
3006,365,366,True,True
3007,365,366,True,True
3008,365,366,True,True
3009,365,366,True,True
3012,364,366,True,True
3013,365,366,True,True
3014,365,366,True,True
3015,363,366,True,True
3017,364,366,True,True
3018,365,366,True,True
3019,365,366,True,True
3020,365,366,True,True
3021,365,366,True,True
3023,364,366,True,True
3025,364,366,True,True
3027,364,366,True,True
3029,365,366,True,True
3030,363,366,True,True
3031,365,366,True,True
3032,364,366,True,True
3034,364,366,True,True
3035,365,366,True,True
3037,365,366,True,True
3039,365,366,True,True
3040,363,366,True,True
3043,365,366,True,True
3044,365,366,True,True
3046,364,366,True,True
3048,365,366,True,True
3049,363,366,True,True
3050,364,366,True,True
3051,362,366,True,True
3053,364,366,True,True
3054,364,366,True,True
3055,365,366,True,True
3056,365,366,True,True
3057,365,366,True,True
3059,364,366,True,True
3062,362,366,True,True
3063,365,366,True,True
3064,365,366,True,True
3065,364,366,True,True
3067,364,366,True,True
3068,365,366,True,True
3070,365,366,True,True
3072,365,366,True,True
3073,365,366,True,True
3074,365,366,True,True
3075,364,366,True,True
3077,365,366,True,True
3078,365,366,True,True
3079,365,366,True,True
3080,365,366,True,True
3081,362,366,True,True
3082,364,366,True,True
3083,365,366,True,True
3084,365,366,True,True
3085,364,366,True,True
3086,364,366,True,True
3087,365,366,True,True
3088,365,366,True,True
3089,364,366,True,True
3091,365,366,True,True
3092,363,366,True,True
3093,365,366,True,True
3094,365,366,True,True
3095,364,366,True,True
3096,365,366,True,True
3097,364,366,True,True
3098,365,366,True,True
3101,365,366,True,True
3102,365,366,True,True
3103,364,366,True,True
3104,365,366,True,True
3105,363,366,True,True
3106,365,366,True,True
3108,365,366,True,True
3109,365,366,True,True
3110,364,366,True,True
3111,363,366,True,True
3113,365,366,True,True
3114,363,366,True,True
3115,365,366,True,True
3116,364,366,True,True
3117,365,366,True,True
3122,365,366,True,True
3124,365,366,True,True
3125,365,366,True,True
3126,365,366,True,True
3129,365,366,True,True
3131,365,366,True,True
3133,364,366,True,True
3134,365,366,True,True
3135,364,366,True,True
3136,365,366,True,True
3137,364,366,True,True
3138,365,366,True,True
3139,361,366,True,True
3140,365,366,True,True
3141,365,366,True,True
3143,365,366,True,True
3146,365,366,True,True
3149,365,366,True,True
3150,365,366,True,True
3151,365,366,True,True
3152,365,366,True,True
3153,364,366,True,True
3154,364,366,True,True
3157,365,366,True,True
3160,364,366,True,True
3161,365,366,True,True
3162,365,366,True,True
3164,364,366,True,True
3165,364,366,True,True
3166,365,366,True,True
3167,364,366,True,True
3169,365,366,True,True
3171,365,366,True,True
3172,363,366,True,True
3175,364,366,True,True
3176,365,366,True,True
3177,365,366,True,True
3178,362,366,True,True
3179,363,366,True,True
3183,365,366,True,True
3184,364,366,True,True
3185,365,366,True,True
3187,362,366,True,True
3189,364,366,True,True
3190,365,366,True,True
3193,365,366,True,True
3194,365,366,True,True
3197,364,366,True,True
3198,365,366,True,True
3201,365,366,True,True
3203,365,366,True,True
3204,365,366,True,True
3205,365,366,True,True
3206,365,366,True,True
3207,365,366,True,True
3208,365,366,True,True
3211,364,366,True,True
3212,365,366,True,True
3213,365,366,True,True
3214,363,366,True,True
3216,365,366,True,True
3217,363,366,True,True
3218,365,366,True,True
3220,364,366,True,True
3221,364,366,True,True
3222,365,366,True,True
3223,365,366,True,True
3224,365,366,True,True
3226,364,366,True,True
3227,365,366,True,True
3230,365,366,True,True
3233,364,366,True,True
3234,365,366,True,True
3235,365,366,True,True
3236,365,366,True,True
3238,365,366,True,True
3239,364,366,True,True
3241,363,366,True,True
3242,363,366,True,True
3243,364,366,True,True
3244,364,366,True,True
3245,364,366,True,True
3246,365,366,True,True
3247,365,366,True,True
3248,365,366,True,True
3249,365,366,True,True
3250,364,366,True,True
3251,364,366,True,True
3252,365,366,True,True
3255,365,366,True,True
3256,365,366,True,True
3257,365,366,True,True
3258,365,366,True,True
3259,363,366,True,True
3260,365,366,True,True
3261,364,366,True,True
3263,364,366,True,True
3265,364,366,True,True
3266,364,366,True,True
3267,364,366,True,True
3268,365,366,True,True
3269,362,366,True,True
3270,364,366,True,True
3271,365,366,True,True
3272,365,366,True,True
3273,364,366,True,True
3275,365,366,True,True
3276,364,366,True,True
3277,364,366,True,True
3278,363,366,True,True
3279,364,366,True,True
3280,364,366,True,True
3283,364,366,True,True
3284,364,366,True,True
3285,365,366,True,True
3286,365,366,True,True
3293,365,366,True,True
3295,365,366,True,True
3297,365,366,True,True
3301,364,366,True,True
3303,365,366,True,True
3304,365,366,True,True
3305,363,366,True,True
3306,364,366,True,True
3307,364,366,True,True
3308,364,366,True,True
3309,365,366,True,True
3310,365,366,True,True
3311,364,366,True,True
3312,365,366,True,True
3315,364,366,True,True
3317,362,366,True,True
3318,363,366,True,True
3319,364,366,True,True
3320,365,366,True,True
3321,365,366,True,True
3322,365,366,True,True
3323,365,366,True,True
3324,365,366,True,True
3326,364,366,True,True
3327,363,366,True,True
3329,365,366,True,True
3330,365,366,True,True
3331,364,366,True,True
3332,364,366,True,True
3334,364,366,True,True
3337,365,366,True,True
3339,364,366,True,True
3340,365,366,True,True
3341,365,366,True,True
3342,365,366,True,True
3343,364,366,True,True
3345,365,366,True,True
3347,365,366,True,True
3349,365,366,True,True
3350,364,366,True,True
3352,364,366,True,True
3353,365,366,True,True
3354,362,366,True,True
3356,365,366,True,True
3358,365,366,True,True
3359,365,366,True,True
3361,364,366,True,True
3362,363,366,True,True
3364,365,366,True,True
3365,364,366,True,True
3366,364,366,True,True
3368,363,366,True,True
3369,365,366,True,True
3371,365,366,True,True
3372,365,366,True,True
3373,364,366,True,True
3379,365,366,True,True
3380,364,366,True,True
3382,365,366,True,True
3383,365,366,True,True
3385,365,366,True,True
3386,365,366,True,True
3387,365,366,True,True
3388,365,366,True,True
3389,364,366,True,True
3390,364,366,True,True
3391,365,366,True,True
3393,365,366,True,True
3394,364,366,True,True
3396,364,366,True,True
3397,363,366,True,True
3399,365,366,True,True
3400,365,366,True,True
3402,365,366,True,True
3403,363,366,True,True
3404,363,366,True,True
3405,363,366,True,True
3406,365,366,True,True
3408,364,366,True,True
3409,365,366,True,True
3410,364,366,True,True
3411,365,366,True,True
3412,365,366,True,True
3415,365,366,True,True
3417,364,366,True,True
3418,365,366,True,True
3420,365,366,True,True
3421,365,366,True,True
3422,364,366,True,True
3426,364,366,True,True
3427,364,366,True,True
3428,365,366,True,True
3429,365,366,True,True
3430,362,366,True,True
3432,365,366,True,True
3433,365,366,True,True
3434,364,366,True,True
3435,365,366,True,True
3436,365,366,True,True
3437,365,366,True,True
3438,365,366,True,True
3439,363,366,True,True
3441,365,366,True,True
3442,364,366,True,True
3443,364,366,True,True
3445,364,366,True,True
3446,364,366,True,True
3447,365,366,True,True
3448,364,366,True,True
3450,365,366,True,True
3451,364,366,True,True
3452,363,366,True,True
3453,364,366,True,True
3454,363,366,True,True
3455,365,366,True,True
3456,365,366,True,True
3459,365,366,True,True
3460,365,366,True,True
3461,364,366,True,True
3462,363,366,True,True
3464,364,366,True,True
3465,363,366,True,True
3466,365,366,True,True
3467,365,366,True,True
3468,365,366,True,True
3470,365,366,True,True
3472,365,366,True,True
3473,363,366,True,True
3477,365,366,True,True
3480,364,366,True,True
3481,362,366,True,True
3484,365,366,True,True
3489,365,366,True,True
3491,365,366,True,True
3495,365,366,True,True
3496,364,366,True,True
3497,365,366,True,True
3498,365,366,True,True
3500,364,366,True,True
3502,365,366,True,True
3503,364,366,True,True
3504,363,366,True,True
3505,365,366,True,True
3506,365,366,True,True
3507,364,366,True,True
3509,365,366,True,True
3510,364,366,True,True
3511,365,366,True,True
3514,364,366,True,True
3515,365,366,True,True
3516,365,366,True,True
3517,363,366,True,True
3518,365,366,True,True
3519,364,366,True,True
3521,364,366,True,True
3522,365,366,True,True
3525,363,366,True,True
3526,365,366,True,True
3528,364,366,True,True
3529,363,366,True,True
3533,365,366,True,True
3534,363,366,True,True
3535,364,366,True,True
3536,363,366,True,True
3538,364,366,True,True
3539,365,366,True,True
3540,365,366,True,True
3541,365,366,True,True
3542,363,366,True,True
3543,365,366,True,True
3544,364,366,True,True
3545,365,366,True,True
3546,364,366,True,True
3547,362,366,True,True
3548,365,366,True,True
3549,365,366,True,True
3550,365,366,True,True
3552,365,366,True,True
3554,365,366,True,True
3555,365,366,True,True
3556,365,366,True,True
3557,365,366,True,True
3558,365,366,True,True
3560,363,366,True,True
3561,365,366,True,True
3563,364,366,True,True
3565,365,366,True,True
3567,363,366,True,True
3568,365,366,True,True
3573,365,366,True,True
3574,365,366,True,True
3575,365,366,True,True
3576,364,366,True,True
3577,365,366,True,True
3579,365,366,True,True
3580,364,366,True,True
3581,364,366,True,True
3582,365,366,True,True
3583,363,366,True,True
3584,365,366,True,True
3585,365,366,True,True
3586,363,366,True,True
3587,365,366,True,True
3588,365,366,True,True
3589,365,366,True,True
3590,365,366,True,True
3591,365,366,True,True
3596,364,366,True,True
3597,365,366,True,True
3598,364,366,True,True
3599,365,366,True,True
3601,364,366,True,True
3604,363,366,True,True
3606,365,366,True,True
3607,365,366,True,True
3608,364,366,True,True
3609,365,366,True,True
3610,364,366,True,True
3611,365,366,True,True
3613,365,366,True,True
3615,365,366,True,True
3616,365,366,True,True
3618,365,366,True,True
3620,364,366,True,True
3621,365,366,True,True
3622,365,366,True,True
3623,365,366,True,True
3624,364,366,True,True
3625,363,366,True,True
3627,364,366,True,True
3628,364,366,True,True
3630,365,366,True,True
3632,363,366,True,True
3635,365,366,True,True
3636,365,366,True,True
3638,364,366,True,True
3639,365,366,True,True
3640,364,366,True,True
3643,364,366,True,True
3647,365,366,True,True
3648,363,366,True,True
3649,364,366,True,True
3650,365,366,True,True
3651,365,366,True,True
3652,365,366,True,True
3653,365,366,True,True
3654,365,366,True,True
3655,365,366,True,True
3656,365,366,True,True
3659,365,366,True,True
3660,365,366,True,True
3661,363,366,True,True
3662,363,366,True,True
3663,365,366,True,True
3664,365,366,True,True
3665,363,366,True,True
3666,365,366,True,True
3667,363,366,True,True
3668,365,366,True,True
3672,364,366,True,True
3673,365,366,True,True
3674,365,366,True,True
3675,365,366,True,True
3676,365,366,True,True
3678,364,366,True,True
3679,365,366,True,True
3680,365,366,True,True
3682,365,366,True,True
3685,363,366,True,True
3686,365,366,True,True
3687,365,366,True,True
3689,363,366,True,True
3691,364,366,True,True
3692,365,366,True,True
3694,365,366,True,True
3697,365,366,True,True
3698,364,366,True,True
3699,365,366,True,True
3701,363,366,True,True
3702,365,366,True,True
3703,365,366,True,True
3705,365,366,True,True
3707,365,366,True,True
3709,365,366,True,True
3713,365,366,True,True
3714,362,366,True,True
3715,365,366,True,True
3716,365,366,True,True
3717,364,366,True,True
3718,365,366,True,True
3719,364,366,True,True
3722,363,366,True,True
3724,365,366,True,True
3726,365,366,True,True
3728,365,366,True,True
3730,365,366,True,True
3732,364,366,True,True
3733,363,366,True,True
3734,365,366,True,True
3735,364,366,True,True
3736,365,366,True,True
3737,365,366,True,True
3738,363,366,True,True
3740,364,366,True,True
3741,365,366,True,True
3742,365,366,True,True
3743,363,366,True,True
3745,365,366,True,True
3746,365,366,True,True
3748,363,366,True,True
3751,364,366,True,True
3752,364,366,True,True
3753,364,366,True,True
3754,363,366,True,True
3755,365,366,True,True
3756,365,366,True,True
3758,365,366,True,True
3759,362,366,True,True
3760,365,366,True,True
3766,365,366,True,True
3768,363,366,True,True
3770,365,366,True,True
3772,365,366,True,True
3773,364,366,True,True
3775,365,366,True,True
3777,364,366,True,True
3778,364,366,True,True
3780,362,366,True,True
3781,364,366,True,True
3782,364,366,True,True
3785,365,366,True,True
3788,365,366,True,True
3789,365,366,True,True
3790,365,366,True,True
3791,365,366,True,True
3793,364,366,True,True
3794,365,366,True,True
3797,365,366,True,True
3798,361,366,True,True
3799,365,366,True,True
3800,364,366,True,True
3801,364,366,True,True
3802,365,366,True,True
3803,364,366,True,True
3804,365,366,True,True
3805,363,366,True,True
3806,365,366,True,True
3807,365,366,True,True
3809,364,366,True,True
3810,364,366,True,True
3811,364,366,True,True
3812,365,366,True,True
3813,364,366,True,True
3814,365,366,True,True
3815,365,366,True,True
3817,364,366,True,True
3820,365,366,True,True
3821,365,366,True,True
3822,365,366,True,True
3823,364,366,True,True
3824,364,366,True,True
3826,364,366,True,True
3829,365,366,True,True
3831,365,366,True,True
3834,364,366,True,True
3835,365,366,True,True
3837,363,366,True,True
3839,365,366,True,True
3841,365,366,True,True
3844,363,366,True,True
3845,364,366,True,True
3846,365,366,True,True
3847,364,366,True,True
3848,365,366,True,True
3850,365,366,True,True
3851,365,366,True,True
3852,365,366,True,True
3853,365,366,True,True
3854,365,366,True,True
3855,365,366,True,True
3858,364,366,True,True
3861,364,366,True,True
3862,365,366,True,True
3863,365,366,True,True
3865,365,366,True,True
3866,365,366,True,True
3868,363,366,True,True
3869,364,366,True,True
3874,365,366,True,True
3875,364,366,True,True
3876,365,366,True,True
3878,365,366,True,True
3880,364,366,True,True
3882,364,366,True,True
3883,365,366,True,True
3885,365,366,True,True
3886,364,366,True,True
3888,364,366,True,True
3889,365,366,True,True
3895,365,366,True,True
3896,365,366,True,True
3897,365,366,True,True
3900,362,366,True,True
3901,365,366,True,True
3908,364,366,True,True
3912,364,366,True,True
3913,365,366,True,True
3914,365,366,True,True
3915,365,366,True,True
3917,365,366,True,True
3920,365,366,True,True
3922,363,366,True,True
3923,365,366,True,True
3925,365,366,True,True
3930,365,366,True,True
3931,365,366,True,True
3932,365,366,True,True
3934,365,366,True,True
3935,365,366,True,True
3937,364,366,True,True
3938,365,366,True,True
3939,364,366,True,True
3940,365,366,True,True
3942,365,366,True,True
3943,365,366,True,True
3944,363,366,True,True
3945,365,366,True,True
3946,365,366,True,True
3949,365,366,True,True
3950,365,366,True,True
3951,365,366,True,True
3952,365,366,True,True
3953,365,366,True,True
3954,362,366,True,True
3956,365,366,True,True
3957,365,366,True,True
3958,365,366,True,True
3959,365,366,True,True
3961,365,366,True,True
3962,364,366,True,True
3963,362,366,True,True
3966,362,366,True,True
3968,365,366,True,True
3971,363,366,True,True
3972,365,366,True,True
3973,365,366,True,True
3974,364,366,True,True
3975,365,366,True,True
3976,365,366,True,True
3978,365,366,True,True
3979,364,366,True,True
3982,364,366,True,True
3983,365,366,True,True
3984,365,366,True,True
3986,365,366,True,True
3988,365,366,True,True
3990,364,366,True,True
3991,365,366,True,True
3992,365,366,True,True
3993,365,366,True,True
3995,364,366,True,True
3996,365,366,True,True
3997,365,366,True,True
3998,365,366,True,True
3999,365,366,True,True
4001,364,366,True,True
4002,365,366,True,True
4004,365,366,True,True
4006,364,366,True,True
4007,365,366,True,True
4009,364,366,True,True
4010,365,366,True,True
4011,361,366,True,True
4012,364,366,True,True
4013,362,366,True,True
4014,365,366,True,True
4016,365,366,True,True
4017,365,366,True,True
4019,365,366,True,True
4023,365,366,True,True
4024,365,366,True,True
4025,364,366,True,True
4026,363,366,True,True
4029,365,366,True,True
4031,364,366,True,True
4033,364,366,True,True
4035,364,366,True,True
4036,365,366,True,True
4037,365,366,True,True
4039,365,366,True,True
4040,363,366,True,True
4041,363,366,True,True
4042,364,366,True,True
4045,365,366,True,True
4048,364,366,True,True
4050,365,366,True,True
4052,364,366,True,True
4054,365,366,True,True
4055,364,366,True,True
4056,365,366,True,True
4057,363,366,True,True
4058,365,366,True,True
4059,363,366,True,True
4063,365,366,True,True
4064,364,366,True,True
4067,364,366,True,True
4069,362,366,True,True
4070,364,366,True,True
4071,363,366,True,True
4073,364,366,True,True
4076,365,366,True,True
4077,364,366,True,True
4079,365,366,True,True
4080,363,366,True,True
4081,365,366,True,True
4082,363,366,True,True
4084,364,366,True,True
4085,365,366,True,True
4087,365,366,True,True
4089,365,366,True,True
4091,365,366,True,True
4092,363,366,True,True
4093,364,366,True,True
4094,363,366,True,True
4095,365,366,True,True
4097,364,366,True,True
4098,365,366,True,True
4099,364,366,True,True
4101,365,366,True,True
4102,364,366,True,True
4103,365,366,True,True
4104,365,366,True,True
4110,363,366,True,True
4111,364,366,True,True
4113,364,366,True,True
4115,364,366,True,True
4119,365,366,True,True
4120,364,366,True,True
4121,363,366,True,True
4122,365,366,True,True
4123,364,366,True,True
4125,365,366,True,True
4126,365,366,True,True
4127,365,366,True,True
4128,364,366,True,True
4132,365,366,True,True
4134,365,366,True,True
4135,365,366,True,True
4136,365,366,True,True
4137,364,366,True,True
4138,364,366,True,True
4142,365,366,True,True
4143,364,366,True,True
4145,364,366,True,True
4146,365,366,True,True
4147,363,366,True,True
4149,365,366,True,True
4150,364,366,True,True
4152,363,366,True,True
4153,365,366,True,True
4154,364,366,True,True
4155,365,366,True,True
4156,362,366,True,True
4157,365,366,True,True
4159,364,366,True,True
4160,364,366,True,True
4164,365,366,True,True
4168,365,366,True,True
4169,365,366,True,True
4170,363,366,True,True
4173,364,366,True,True
4174,363,366,True,True
4177,365,366,True,True
4178,365,366,True,True
4180,363,366,True,True
4181,365,366,True,True
4183,364,366,True,True
4185,365,366,True,True
4186,364,366,True,True
4187,363,366,True,True
4188,364,366,True,True
4190,363,366,True,True
4191,365,366,True,True
4193,365,366,True,True
4194,365,366,True,True
4195,363,366,True,True
4197,365,366,True,True
4198,364,366,True,True
4199,364,366,True,True
4200,365,366,True,True
4201,364,366,True,True
4202,365,366,True,True
4203,365,366,True,True
4205,362,366,True,True
4206,365,366,True,True
4207,365,366,True,True
4208,365,366,True,True
4211,364,366,True,True
4212,365,366,True,True
4214,365,366,True,True
4215,365,366,True,True
4216,364,366,True,True
4219,365,366,True,True
4220,365,366,True,True
4222,363,366,True,True
4223,364,366,True,True
4225,363,366,True,True
4226,365,366,True,True
4227,365,366,True,True
4229,365,366,True,True
4230,365,366,True,True
4233,365,366,True,True
4234,364,366,True,True
4235,364,366,True,True
4236,365,366,True,True
4238,364,366,True,True
4241,365,366,True,True
4242,365,366,True,True
4243,365,366,True,True
4244,363,366,True,True
4245,365,366,True,True
4246,365,366,True,True
4247,365,366,True,True
4248,364,366,True,True
4249,365,366,True,True
4251,364,366,True,True
4252,363,366,True,True
4253,363,366,True,True
4254,364,366,True,True
4257,365,366,True,True
4258,365,366,True,True
4259,365,366,True,True
4260,365,366,True,True
4261,365,366,True,True
4262,363,366,True,True
4264,363,366,True,True
4266,364,366,True,True
4268,365,366,True,True
4270,365,366,True,True
4271,365,366,True,True
4272,365,366,True,True
4274,363,366,True,True
4275,365,366,True,True
4277,365,366,True,True
4278,365,366,True,True
4280,365,366,True,True
4281,365,366,True,True
4282,365,366,True,True
4285,365,366,True,True
4286,365,366,True,True
4288,365,366,True,True
4290,364,366,True,True
4293,364,366,True,True
4294,364,366,True,True
4295,365,366,True,True
4296,364,366,True,True
4297,365,366,True,True
4298,364,366,True,True
4300,363,366,True,True
4301,364,366,True,True
4302,365,366,True,True
4303,365,366,True,True
4309,364,366,True,True
4310,365,366,True,True
4312,365,366,True,True
4315,364,366,True,True
4316,362,366,True,True
4317,365,366,True,True
4319,364,366,True,True
4321,365,366,True,True
4324,364,366,True,True
4328,364,366,True,True
4329,364,366,True,True
4334,365,366,True,True
4335,365,366,True,True
4336,365,366,True,True
4339,365,366,True,True
4340,365,366,True,True
4341,365,366,True,True
4342,364,366,True,True
4343,363,366,True,True
4345,365,366,True,True
4346,365,366,True,True
4347,365,366,True,True
4348,363,366,True,True
4350,365,366,True,True
4351,364,366,True,True
4353,360,366,True,True
4355,365,366,True,True
4356,364,366,True,True
4359,365,366,True,True
4361,365,366,True,True
4362,365,366,True,True
4363,365,366,True,True
4364,365,366,True,True
4366,364,366,True,True
4367,365,366,True,True
4368,365,366,True,True
4369,365,366,True,True
4371,364,366,True,True
4373,365,366,True,True
4375,364,366,True,True
4376,365,366,True,True
4378,365,366,True,True
4379,365,366,True,True
4380,364,366,True,True
4381,365,366,True,True
4382,364,366,True,True
4384,365,366,True,True
4385,365,366,True,True
4386,365,366,True,True
4387,365,366,True,True
4388,364,366,True,True
4389,365,366,True,True
4390,362,366,True,True
4391,364,366,True,True
4392,363,366,True,True
4393,365,366,True,True
4395,364,366,True,True
4397,365,366,True,True
4398,364,366,True,True
4399,365,366,True,True
4401,364,366,True,True
4402,365,366,True,True
4403,363,366,True,True
4405,365,366,True,True
4406,364,366,True,True
4408,365,366,True,True
4409,365,366,True,True
4410,365,366,True,True
4411,364,366,True,True
4412,363,366,True,True
4413,363,366,True,True
4414,364,366,True,True
4415,362,366,True,True
4416,365,366,True,True
4417,365,366,True,True
4418,362,366,True,True
4420,365,366,True,True
4421,365,366,True,True
4422,364,366,True,True
4423,364,366,True,True
4424,365,366,True,True
4425,364,366,True,True
4428,363,366,True,True
4429,365,366,True,True
4430,365,366,True,True
4431,365,366,True,True
4432,365,366,True,True
4433,363,366,True,True
4436,365,366,True,True
4438,364,366,True,True
4439,365,366,True,True
4440,365,366,True,True
4441,365,366,True,True
4442,364,366,True,True
4443,364,366,True,True
4444,364,366,True,True
4445,364,366,True,True
4446,365,366,True,True
4447,363,366,True,True
4448,365,366,True,True
4449,363,366,True,True
4452,364,366,True,True
4453,365,366,True,True
4455,363,366,True,True
4457,365,366,True,True
4458,365,366,True,True
4459,365,366,True,True
4460,365,366,True,True
4464,365,366,True,True
4465,364,366,True,True
4466,364,366,True,True
4467,364,366,True,True
4468,362,366,True,True
4470,365,366,True,True
4472,362,366,True,True
4476,364,366,True,True
4478,363,366,True,True
4479,365,366,True,True
4480,364,366,True,True
4482,365,366,True,True
4483,365,366,True,True
4484,363,366,True,True
4485,365,366,True,True
4486,365,366,True,True
4487,364,366,True,True
4488,365,366,True,True
4489,364,366,True,True
4490,365,366,True,True
4491,365,366,True,True
4493,365,366,True,True
4497,362,366,True,True
4498,364,366,True,True
4499,364,366,True,True
4500,365,366,True,True
4501,365,366,True,True
4502,364,366,True,True
4504,364,366,True,True
4505,365,366,True,True
4506,364,366,True,True
4507,365,366,True,True
4508,364,366,True,True
4509,364,366,True,True
4510,363,366,True,True
4513,363,366,True,True
4514,364,366,True,True
4517,364,366,True,True
4521,362,366,True,True
4523,364,366,True,True
4525,365,366,True,True
4527,365,366,True,True
4529,365,366,True,True
4530,364,366,True,True
4531,364,366,True,True
4532,365,366,True,True
4533,365,366,True,True
4534,364,366,True,True
4536,365,366,True,True
4537,364,366,True,True
4539,365,366,True,True
4540,362,366,True,True
4542,363,366,True,True
4544,362,366,True,True
4547,363,366,True,True
4548,365,366,True,True
4550,365,366,True,True
4551,363,366,True,True
4552,365,366,True,True
4554,365,366,True,True
4555,360,366,True,True
4556,365,366,True,True
4558,363,366,True,True
4559,363,366,True,True
4560,364,366,True,True
4561,363,366,True,True
4562,365,366,True,True
4563,364,366,True,True
4564,365,366,True,True
4565,365,366,True,True
4566,365,366,True,True
4567,364,366,True,True
4568,364,366,True,True
4570,364,366,True,True
4571,365,366,True,True
4573,365,366,True,True
4574,363,366,True,True
4577,364,366,True,True
4578,364,366,True,True
4579,363,366,True,True
4580,365,366,True,True
4581,363,366,True,True
4582,364,366,True,True
4583,365,366,True,True
4584,361,366,True,True
4587,365,366,True,True
4588,365,366,True,True
4591,365,366,True,True
4592,364,366,True,True
4593,365,366,True,True
4594,363,366,True,True
4595,364,366,True,True
4596,365,366,True,True
4597,365,366,True,True
4599,365,366,True,True
4600,364,366,True,True
4602,365,366,True,True
4604,365,366,True,True
4605,363,366,True,True
4606,364,366,True,True
4608,365,366,True,True
4610,365,366,True,True
4611,364,366,True,True
4612,364,366,True,True
4613,365,366,True,True
4614,364,366,True,True
4615,365,366,True,True
4616,365,366,True,True
4617,364,366,True,True
4619,365,366,True,True
4620,364,366,True,True
4621,365,366,True,True
4623,365,366,True,True
4624,364,366,True,True
4625,365,366,True,True
4626,363,366,True,True
4627,365,366,True,True
4629,364,366,True,True
4630,365,366,True,True
4631,365,366,True,True
4633,363,366,True,True
4635,364,366,True,True
4636,364,366,True,True
4637,365,366,True,True
4638,365,366,True,True
4639,365,366,True,True
4640,365,366,True,True
4641,365,366,True,True
4642,365,366,True,True
4643,364,366,True,True
4644,365,366,True,True
4645,365,366,True,True
4647,365,366,True,True
4648,362,366,True,True
4649,365,366,True,True
4650,364,366,True,True
4651,365,366,True,True
4652,365,366,True,True
4653,363,366,True,True
4654,365,366,True,True
4655,365,366,True,True
4657,365,366,True,True
4658,364,366,True,True
4661,364,366,True,True
4663,364,366,True,True
4665,363,366,True,True
4666,365,366,True,True
4667,364,366,True,True
4669,364,366,True,True
4671,363,366,True,True
4673,365,366,True,True
4674,365,366,True,True
4676,363,366,True,True
4681,364,366,True,True
4682,364,366,True,True
4683,365,366,True,True
4685,365,366,True,True
4687,364,366,True,True
4689,364,366,True,True
4690,363,366,True,True
4691,364,366,True,True
4692,364,366,True,True
4693,363,366,True,True
4695,362,366,True,True
4696,364,366,True,True
4697,365,366,True,True
4698,365,366,True,True
4702,365,366,True,True
4707,365,366,True,True
4710,364,366,True,True
4711,361,366,True,True
4712,363,366,True,True
4713,365,366,True,True
4714,365,366,True,True
4715,365,366,True,True
4717,365,366,True,True
4718,365,366,True,True
4720,364,366,True,True
4722,365,366,True,True
4723,365,366,True,True
4726,365,366,True,True
4729,365,366,True,True
4731,361,366,True,True
4732,365,366,True,True
4733,364,366,True,True
4737,364,366,True,True
4738,365,366,True,True
4739,365,366,True,True
4740,364,366,True,True
4741,365,366,True,True
4742,365,366,True,True
4743,363,366,True,True
4744,365,366,True,True
4745,365,366,True,True
4746,365,366,True,True
4747,363,366,True,True
4749,365,366,True,True
4750,365,366,True,True
4752,365,366,True,True
4753,365,366,True,True
4755,365,366,True,True
4756,364,366,True,True
4757,364,366,True,True
4758,365,366,True,True
4759,364,366,True,True
4760,365,366,True,True
4761,364,366,True,True
4762,364,366,True,True
4763,364,366,True,True
4764,365,366,True,True
4765,365,366,True,True
4767,363,366,True,True
4769,365,366,True,True
4770,363,366,True,True
4771,365,366,True,True
4772,365,366,True,True
4773,363,366,True,True
4774,365,366,True,True
4777,365,366,True,True
4778,365,366,True,True
4780,364,366,True,True
4782,365,366,True,True
4783,365,366,True,True
4784,365,366,True,True
4786,361,366,True,True
4787,365,366,True,True
4788,364,366,True,True
4789,364,366,True,True
4790,365,366,True,True
4792,364,366,True,True
4794,364,366,True,True
4795,360,366,True,True
4797,365,366,True,True
4798,364,366,True,True
4799,365,366,True,True
4800,365,366,True,True
4801,364,366,True,True
4803,363,366,True,True
4805,364,366,True,True
4806,365,366,True,True
4807,365,366,True,True
4812,364,366,True,True
4813,365,366,True,True
4815,364,366,True,True
4817,364,366,True,True
