Product_ID,total_gaps,total_days,2023-12-31
2550,365,365,True
2551,364,365,True
2552,363,365,True
2553,365,365,True
2554,364,365,True
2555,364,365,True
2556,365,365,True
2557,361,365,True
2558,364,365,True
2559,365,365,True
2560,364,365,True
2561,364,365,True
2562,365,365,True
2563,365,365,True
2564,362,365,True
2565,364,365,True
2566,363,365,True
2567,365,365,True
2568,364,365,True
2569,364,365,True
2570,364,365,True
2571,365,365,True
2572,364,365,True
2573,361,365,True
2574,362,365,True
2575,365,365,True
2576,365,365,True
2577,364,365,True
2578,364,365,True
2579,364,365,True
2580,364,365,True
2581,362,365,True
2582,364,365,True
2583,365,365,True
2584,365,365,True
2585,364,365,True
2586,364,365,True
2587,363,365,True
2588,364,365,True
2589,364,365,True
2590,364,365,True
2591,362,365,True
2592,365,365,True
2593,365,365,True
2594,363,365,True
2595,364,365,True
2596,364,365,True
2597,364,365,True
2598,364,365,True
2599,362,365,True
2600,364,365,True
2601,364,365,True
2602,364,365,True
2603,365,365,True
2604,364,365,True
2605,364,365,True
2606,363,365,True
2607,363,365,True
2608,365,365,True
2609,365,365,True
2610,364,365,True
2611,365,365,True
2612,363,365,True
2613,364,365,True
2614,364,365,True
2615,365,365,True
2616,361,365,True
2617,365,365,True
2618,364,365,True
2619,363,365,True
2620,364,365,True
2621,365,365,True
2622,364,365,True
2623,365,365,True
2624,364,365,True
2625,365,365,True
2626,363,365,True
2627,365,365,True
2628,363,365,True
2629,364,365,True
2630,365,365,True
2631,363,365,True
2632,365,365,True
2633,363,365,True
2634,365,365,True
2635,365,365,True
2636,365,365,True
2637,365,365,True
2638,363,365,True
2639,365,365,True
2640,365,365,True
2641,363,365,True
2642,363,365,True
2643,365,365,True
2644,364,365,True
2645,365,365,True
2646,364,365,True
2647,364,365,True
2648,365,365,True
2649,365,365,True
2650,363,365,True
2651,363,365,True
2652,365,365,True
2653,363,365,True
2654,364,365,True
2655,364,365,True
2656,360,365,True
2657,362,365,True
2658,364,365,True
2659,365,365,True
2660,364,365,True
2661,364,365,True
2662,365,365,True
2663,365,365,True
2664,364,365,True
2665,364,365,True
2666,363,365,True
2667,362,365,True
2668,365,365,True
2669,365,365,True
2670,362,365,True
2671,365,365,True
2672,365,365,True
2673,363,365,True
2674,364,365,True
2675,365,365,True
2676,365,365,True
2677,364,365,True
2678,364,365,True
2679,363,365,True
2680,364,365,True
2681,365,365,True
2682,364,365,True
2683,365,365,True
2684,363,365,True
2685,364,365,True
2686,363,365,True
2687,364,365,True
2688,363,365,True
2689,365,365,True
2690,365,365,True
2691,363,365,True
2692,364,365,True
2693,364,365,True
2694,365,365,True
2695,364,365,True
2696,361,365,True
2697,364,365,True
2698,364,365,True
2699,365,365,True
2700,364,365,True
2701,364,365,True
2702,363,365,True
2703,363,365,True
2704,364,365,True
2705,364,365,True
2706,362,365,True
2707,365,365,True
2708,364,365,True
2709,365,365,True
2710,363,365,True
2711,365,365,True
2712,363,365,True
2713,365,365,True
2714,365,365,True
2715,364,365,True
2716,364,365,True
2717,365,365,True
2718,364,365,True
2719,365,365,True
2720,364,365,True
2721,364,365,True
2722,365,365,True
2723,365,365,True
2724,365,365,True
2725,362,365,True
2726,365,365,True
2727,364,365,True
2728,364,365,True
2729,365,365,True
2730,362,365,True
2731,364,365,True
2732,364,365,True
2733,364,365,True
2734,362,365,True
2735,365,365,True
2736,364,365,True
2737,365,365,True
2738,364,365,True
2739,365,365,True
2740,363,365,True
2741,362,365,True
2742,364,365,True
2743,365,365,True
2744,364,365,True
2745,363,365,True
2746,365,365,True
2747,362,365,True
2748,364,365,True
2749,362,365,True
2750,365,365,True
2751,362,365,True
2752,365,365,True
2753,364,365,True
2754,363,365,True
2755,363,365,True
2756,364,365,True
2757,365,365,True
2758,363,365,True
2759,363,365,True
2760,365,365,True
2761,365,365,True
2762,365,365,True
2763,364,365,True
2764,364,365,True
2765,365,365,True
2766,364,365,True
2767,364,365,True
2768,365,365,True
2769,364,365,True
2770,364,365,True
2771,365,365,True
2772,364,365,True
2773,363,365,True
2774,364,365,True
2775,363,365,True
2776,365,365,True
2777,365,365,True
2778,361,365,True
2779,364,365,True
2780,365,365,True
2781,365,365,True
2782,365,365,True
2783,365,365,True
2784,364,365,True
2785,362,365,True
2786,364,365,True
2787,363,365,True
2788,362,365,True
2789,365,365,True
2790,363,365,True
2791,365,365,True
2792,363,365,True
2793,364,365,True
2794,365,365,True
2795,364,365,True
2796,362,365,True
2797,364,365,True
2798,364,365,True
2799,363,365,True
2800,364,365,True
2801,365,365,True
2802,364,365,True
2803,364,365,True
2804,364,365,True
2805,365,365,True
2806,365,365,True
2807,364,365,True
2808,365,365,True
2809,363,365,True
2810,365,365,True
2811,364,365,True
2812,364,365,True
2813,363,365,True
2814,363,365,True
2815,365,365,True
2816,364,365,True
2817,365,365,True
2818,363,365,True
2819,365,365,True
2820,362,365,True
2821,365,365,True
2822,363,365,True
2823,363,365,True
2824,365,365,True
2825,365,365,True
2826,362,365,True
2827,364,365,True
2828,362,365,True
2829,364,365,True
2830,364,365,True
2831,362,365,True
2832,364,365,True
2833,363,365,True
2834,365,365,True
2835,364,365,True
2836,362,365,True
2837,362,365,True
2838,364,365,True
2839,364,365,True
2840,364,365,True
2841,364,365,True
2842,365,365,True
2843,364,365,True
2844,364,365,True
2845,364,365,True
2846,364,365,True
2847,365,365,True
2848,364,365,True
2849,364,365,True
2850,364,365,True
2851,363,365,True
2852,364,365,True
2853,365,365,True
2854,365,365,True
2855,362,365,True
2856,364,365,True
2857,363,365,True
2858,364,365,True
2859,365,365,True
2860,362,365,True
2861,362,365,True
2862,364,365,True
2863,365,365,True
2864,365,365,True
2865,365,365,True
2866,364,365,True
2867,363,365,True
2868,364,365,True
2869,365,365,True
2870,365,365,True
2871,363,365,True
2872,364,365,True
2873,364,365,True
2874,365,365,True
2875,365,365,True
2876,364,365,True
2877,365,365,True
2878,364,365,True
2879,363,365,True
2880,365,365,True
2881,365,365,True
2882,365,365,True
2883,363,365,True
2884,365,365,True
2885,365,365,True
2886,365,365,True
2887,363,365,True
2888,364,365,True
2889,365,365,True
2890,365,365,True
2891,365,365,True
2892,364,365,True
2893,364,365,True
2894,365,365,True
2895,364,365,True
2896,364,365,True
2897,363,365,True
2898,365,365,True
2899,364,365,True
2900,365,365,True
2901,364,365,True
2902,362,365,True
2903,364,365,True
2904,365,365,True
2905,364,365,True
2906,365,365,True
2907,364,365,True
2908,365,365,True
2909,365,365,True
2910,363,365,True
2911,363,365,True
2912,363,365,True
2913,365,365,True
2914,365,365,True
2915,364,365,True
2916,364,365,True
2917,365,365,True
2918,364,365,True
2919,365,365,True
2920,364,365,True
2921,365,365,True
2922,362,365,True
2923,364,365,True
2924,363,365,True
2925,363,365,True
2926,364,365,True
2927,363,365,True
2928,364,365,True
2929,365,365,True
2930,365,365,True
2931,362,365,True
2932,364,365,True
2933,364,365,True
2934,364,365,True
2935,364,365,True
2936,364,365,True
2937,364,365,True
2938,364,365,True
2939,364,365,True
2940,364,365,True
2941,365,365,True
2942,364,365,True
2943,364,365,True
2944,364,365,True
2945,364,365,True
2946,363,365,True
2947,364,365,True
2948,365,365,True
2949,363,365,True
2950,364,365,True
2951,364,365,True
2952,365,365,True
2953,362,365,True
2954,365,365,True
2955,364,365,True
2956,365,365,True
2957,364,365,True
2958,363,365,True
2959,365,365,True
2960,364,365,True
2961,365,365,True
2962,364,365,True
2963,361,365,True
2964,364,365,True
2965,364,365,True
2966,363,365,True
2967,363,365,True
2968,364,365,True
2969,365,365,True
2970,364,365,True
2971,364,365,True
2972,365,365,True
2973,363,365,True
2974,363,365,True
2975,363,365,True
2976,364,365,True
2977,363,365,True
2978,365,365,True
2979,365,365,True
2980,365,365,True
2981,364,365,True
2982,365,365,True
2983,365,365,True
2984,362,365,True
2985,364,365,True
2986,365,365,True
2987,365,365,True
2988,364,365,True
2989,363,365,True
2990,365,365,True
2991,363,365,True
2992,363,365,True
2993,362,365,True
2994,364,365,True
2995,362,365,True
2996,364,365,True
2997,362,365,True
2998,364,365,True
2999,363,365,True
3000,365,365,True
3001,365,365,True
3002,364,365,True
3003,364,365,True
3004,363,365,True
3005,364,365,True
3006,364,365,True
3007,364,365,True
3008,364,365,True
3009,364,365,True
3010,365,365,True
3011,365,365,True
3012,363,365,True
3013,364,365,True
3014,364,365,True
3015,362,365,True
3016,365,365,True
3017,363,365,True
3018,364,365,True
3019,364,365,True
3020,364,365,True
3021,364,365,True
3022,365,365,True
3023,363,365,True
3024,365,365,True
3025,363,365,True
3026,365,365,True
3027,363,365,True
3028,365,365,True
3029,364,365,True
3030,362,365,True
3031,364,365,True
3032,363,365,True
3033,365,365,True
3034,363,365,True
3035,364,365,True
3036,365,365,True
3037,364,365,True
3038,365,365,True
3039,364,365,True
3040,362,365,True
3041,365,365,True
3042,365,365,True
3043,364,365,True
3044,364,365,True
3045,365,365,True
3046,363,365,True
3047,365,365,True
3048,364,365,True
3049,362,365,True
3050,363,365,True
3051,361,365,True
3052,365,365,True
3053,363,365,True
3054,363,365,True
3055,364,365,True
3056,364,365,True
3057,364,365,True
3058,365,365,True
3059,363,365,True
3060,365,365,True
3061,365,365,True
3062,361,365,True
3063,364,365,True
3064,364,365,True
3065,363,365,True
3066,365,365,True
3067,363,365,True
3068,364,365,True
3069,365,365,True
3070,364,365,True
3071,365,365,True
3072,364,365,True
3073,364,365,True
3074,364,365,True
3075,363,365,True
3076,365,365,True
3077,364,365,True
3078,364,365,True
3079,364,365,True
3080,364,365,True
3081,361,365,True
3082,363,365,True
3083,364,365,True
3084,364,365,True
3085,363,365,True
3086,363,365,True
3087,364,365,True
3088,364,365,True
3089,363,365,True
3090,365,365,True
3091,364,365,True
3092,362,365,True
3093,364,365,True
3094,364,365,True
3095,363,365,True
3096,364,365,True
3097,363,365,True
3098,364,365,True
3099,365,365,True
3100,365,365,True
3101,364,365,True
3102,364,365,True
3103,363,365,True
3104,364,365,True
3105,362,365,True
3106,364,365,True
3107,365,365,True
3108,364,365,True
3109,364,365,True
3110,363,365,True
3111,362,365,True
3112,365,365,True
3113,364,365,True
3114,362,365,True
3115,364,365,True
3116,363,365,True
3117,364,365,True
3118,365,365,True
3119,365,365,True
3120,365,365,True
3121,365,365,True
3122,364,365,True
3123,365,365,True
3124,364,365,True
3125,364,365,True
3126,364,365,True
3127,365,365,True
3128,365,365,True
3129,364,365,True
3130,365,365,True
3131,364,365,True
3132,365,365,True
3133,363,365,True
3134,364,365,True
3135,363,365,True
3136,364,365,True
3137,363,365,True
3138,364,365,True
3139,360,365,True
3140,364,365,True
3141,364,365,True
3142,365,365,True
3143,364,365,True
3144,365,365,True
3145,365,365,True
3146,364,365,True
3147,365,365,True
3148,365,365,True
3149,364,365,True
3150,364,365,True
3151,364,365,True
3152,364,365,True
3153,363,365,True
3154,363,365,True
3155,365,365,True
3156,365,365,True
3157,364,365,True
3158,365,365,True
3159,365,365,True
3160,363,365,True
3161,364,365,True
3162,364,365,True
3163,365,365,True
3164,363,365,True
3165,363,365,True
3166,364,365,True
3167,363,365,True
3168,365,365,True
3169,364,365,True
3170,365,365,True
3171,364,365,True
3172,362,365,True
3173,365,365,True
3174,365,365,True
3175,363,365,True
3176,364,365,True
3177,364,365,True
3178,361,365,True
3179,362,365,True
3180,365,365,True
3181,365,365,True
3182,365,365,True
3183,364,365,True
3184,363,365,True
3185,364,365,True
3186,365,365,True
3187,361,365,True
3188,365,365,True
3189,363,365,True
3190,364,365,True
3191,365,365,True
3192,365,365,True
3193,364,365,True
3194,364,365,True
3195,365,365,True
3196,365,365,True
3197,363,365,True
3198,364,365,True
3199,365,365,True
3200,365,365,True
3201,364,365,True
3202,365,365,True
3203,364,365,True
3204,364,365,True
3205,364,365,True
3206,364,365,True
3207,364,365,True
3208,364,365,True
3209,365,365,True
3210,365,365,True
3211,363,365,True
3212,364,365,True
3213,364,365,True
3214,362,365,True
3215,365,365,True
3216,364,365,True
3217,362,365,True
3218,364,365,True
3219,365,365,True
3220,363,365,True
3221,363,365,True
3222,364,365,True
3223,364,365,True
3224,364,365,True
3225,365,365,True
3226,363,365,True
3227,364,365,True
3228,365,365,True
3229,365,365,True
3230,364,365,True
3231,365,365,True
3232,365,365,True
3233,363,365,True
3234,364,365,True
3235,364,365,True
3236,364,365,True
3237,365,365,True
3238,364,365,True
3239,363,365,True
3240,365,365,True
3241,362,365,True
3242,362,365,True
3243,363,365,True
3244,363,365,True
3245,363,365,True
3246,364,365,True
3247,364,365,True
3248,364,365,True
3249,364,365,True
3250,363,365,True
3251,363,365,True
3252,364,365,True
3253,365,365,True
3254,365,365,True
3255,364,365,True
3256,364,365,True
3257,364,365,True
3258,364,365,True
3259,362,365,True
3260,364,365,True
3261,363,365,True
3262,365,365,True
3263,363,365,True
3264,365,365,True
3265,363,365,True
3266,363,365,True
3267,363,365,True
3268,364,365,True
3269,361,365,True
3270,363,365,True
3271,364,365,True
3272,364,365,True
3273,363,365,True
3274,365,365,True
3275,364,365,True
3276,363,365,True
3277,363,365,True
3278,362,365,True
3279,363,365,True
3280,363,365,True
3281,365,365,True
3282,365,365,True
3283,363,365,True
3284,363,365,True
3285,364,365,True
3286,364,365,True
3287,365,365,True
3288,365,365,True
3289,365,365,True
3290,365,365,True
3291,365,365,True
3292,365,365,True
3293,364,365,True
3294,365,365,True
3295,364,365,True
3296,365,365,True
3297,364,365,True
3298,365,365,True
3299,365,365,True
3300,365,365,True
3301,363,365,True
3302,365,365,True
3303,364,365,True
3304,364,365,True
3305,362,365,True
3306,363,365,True
3307,363,365,True
3308,363,365,True
3309,364,365,True
3310,364,365,True
3311,363,365,True
3312,364,365,True
3313,365,365,True
3314,365,365,True
3315,363,365,True
3316,365,365,True
3317,361,365,True
3318,362,365,True
3319,363,365,True
3320,364,365,True
3321,364,365,True
3322,364,365,True
3323,364,365,True
3324,364,365,True
3325,365,365,True
3326,363,365,True
3327,362,365,True
3328,365,365,True
3329,364,365,True
3330,364,365,True
3331,363,365,True
3332,363,365,True
3333,365,365,True
3334,363,365,True
3335,365,365,True
3336,365,365,True
3337,364,365,True
3338,365,365,True
3339,363,365,True
3340,364,365,True
3341,364,365,True
3342,364,365,True
3343,363,365,True
3344,365,365,True
3345,364,365,True
3346,365,365,True
3347,364,365,True
3348,365,365,True
3349,364,365,True
3350,363,365,True
3351,365,365,True
3352,363,365,True
3353,364,365,True
3354,361,365,True
3355,365,365,True
3356,364,365,True
3357,365,365,True
3358,364,365,True
3359,364,365,True
3360,365,365,True
3361,363,365,True
3362,362,365,True
3363,365,365,True
3364,364,365,True
3365,363,365,True
3366,363,365,True
3367,365,365,True
3368,362,365,True
3369,364,365,True
3370,365,365,True
3371,364,365,True
3372,364,365,True
3373,363,365,True
3374,365,365,True
3375,365,365,True
3376,365,365,True
3377,365,365,True
3378,365,365,True
3379,364,365,True
3380,363,365,True
3381,365,365,True
3382,364,365,True
3383,364,365,True
3384,365,365,True
3385,364,365,True
3386,364,365,True
3387,364,365,True
3388,364,365,True
3389,363,365,True
3390,363,365,True
3391,364,365,True
3392,365,365,True
3393,364,365,True
3394,363,365,True
3395,365,365,True
3396,363,365,True
3397,362,365,True
3398,365,365,True
3399,364,365,True
3400,364,365,True
3401,365,365,True
3402,364,365,True
3403,362,365,True
3404,362,365,True
3405,362,365,True
3406,364,365,True
3407,365,365,True
3408,363,365,True
3409,364,365,True
3410,363,365,True
3411,364,365,True
3412,364,365,True
3413,365,365,True
3414,365,365,True
3415,364,365,True
3416,365,365,True
3417,363,365,True
3418,364,365,True
3419,365,365,True
3420,364,365,True
3421,364,365,True
3422,363,365,True
3423,365,365,True
3424,365,365,True
3425,365,365,True
3426,363,365,True
3427,363,365,True
3428,364,365,True
3429,364,365,True
3430,361,365,True
3431,365,365,True
3432,364,365,True
3433,364,365,True
3434,363,365,True
3435,364,365,True
3436,364,365,True
3437,364,365,True
3438,364,365,True
3439,362,365,True
3440,365,365,True
3441,364,365,True
3442,363,365,True
3443,363,365,True
3444,365,365,True
3445,363,365,True
3446,363,365,True
3447,364,365,True
3448,363,365,True
3449,365,365,True
3450,364,365,True
3451,363,365,True
3452,362,365,True
3453,363,365,True
3454,362,365,True
3455,364,365,True
3456,364,365,True
3457,365,365,True
3458,365,365,True
3459,364,365,True
3460,364,365,True
3461,363,365,True
3462,362,365,True
3463,365,365,True
3464,363,365,True
3465,362,365,True
3466,364,365,True
3467,364,365,True
3468,364,365,True
3469,365,365,True
3470,364,365,True
3471,365,365,True
3472,364,365,True
3473,362,365,True
3474,365,365,True
3475,365,365,True
3476,365,365,True
3477,364,365,True
3478,365,365,True
3479,365,365,True
3480,363,365,True
3481,361,365,True
3482,365,365,True
3483,365,365,True
3484,364,365,True
3485,365,365,True
3486,365,365,True
3487,365,365,True
3488,365,365,True
3489,364,365,True
3490,365,365,True
3491,364,365,True
3492,365,365,True
3493,365,365,True
3494,365,365,True
3495,364,365,True
3496,363,365,True
3497,364,365,True
3498,364,365,True
3499,365,365,True
3500,363,365,True
3501,365,365,True
3502,364,365,True
3503,363,365,True
3504,362,365,True
3505,364,365,True
3506,364,365,True
3507,363,365,True
3508,365,365,True
3509,364,365,True
3510,363,365,True
3511,364,365,True
3512,365,365,True
3513,365,365,True
3514,363,365,True
3515,364,365,True
3516,364,365,True
3517,362,365,True
3518,364,365,True
3519,363,365,True
3520,365,365,True
3521,363,365,True
3522,364,365,True
3523,365,365,True
3524,365,365,True
3525,362,365,True
3526,364,365,True
3527,365,365,True
3528,363,365,True
3529,362,365,True
3530,365,365,True
3531,365,365,True
3532,365,365,True
3533,364,365,True
3534,362,365,True
3535,363,365,True
3536,362,365,True
3537,365,365,True
3538,363,365,True
3539,364,365,True
3540,364,365,True
3541,364,365,True
3542,362,365,True
3543,364,365,True
3544,363,365,True
3545,364,365,True
3546,363,365,True
3547,361,365,True
3548,364,365,True
3549,364,365,True
3550,364,365,True
3551,365,365,True
3552,364,365,True
3553,365,365,True
3554,364,365,True
3555,364,365,True
3556,364,365,True
3557,364,365,True
3558,364,365,True
3559,365,365,True
3560,362,365,True
3561,364,365,True
3562,365,365,True
3563,363,365,True
3564,365,365,True
3565,364,365,True
3566,365,365,True
3567,362,365,True
3568,364,365,True
3569,365,365,True
3570,365,365,True
3571,365,365,True
3572,365,365,True
3573,364,365,True
3574,364,365,True
3575,364,365,True
3576,363,365,True
3577,364,365,True
3578,365,365,True
3579,364,365,True
3580,363,365,True
3581,363,365,True
3582,364,365,True
3583,362,365,True
3584,364,365,True
3585,364,365,True
3586,362,365,True
3587,364,365,True
3588,364,365,True
3589,364,365,True
3590,364,365,True
3591,364,365,True
3592,365,365,True
3593,365,365,True
3594,365,365,True
3595,365,365,True
3596,363,365,True
3597,364,365,True
3598,363,365,True
3599,364,365,True
3600,365,365,True
3601,363,365,True
3602,365,365,True
3603,365,365,True
3604,362,365,True
3605,365,365,True
3606,364,365,True
3607,364,365,True
3608,363,365,True
3609,364,365,True
3610,363,365,True
3611,364,365,True
3612,365,365,True
3613,364,365,True
3614,365,365,True
3615,364,365,True
3616,364,365,True
3617,365,365,True
3618,364,365,True
3619,365,365,True
3620,363,365,True
3621,364,365,True
3622,364,365,True
3623,364,365,True
3624,363,365,True
3625,362,365,True
3626,365,365,True
3627,363,365,True
3628,363,365,True
3629,365,365,True
3630,364,365,True
3631,365,365,True
3632,362,365,True
3633,365,365,True
3634,365,365,True
3635,364,365,True
3636,364,365,True
3637,365,365,True
3638,363,365,True
3639,364,365,True
3640,363,365,True
3641,365,365,True
3642,365,365,True
3643,363,365,True
3644,365,365,True
3645,365,365,True
3646,365,365,True
3647,364,365,True
3648,362,365,True
3649,363,365,True
3650,364,365,True
3651,364,365,True
3652,364,365,True
3653,364,365,True
3654,364,365,True
3655,364,365,True
3656,364,365,True
3657,365,365,True
3658,365,365,True
3659,364,365,True
3660,364,365,True
3661,362,365,True
3662,362,365,True
3663,364,365,True
3664,364,365,True
3665,362,365,True
3666,364,365,True
3667,362,365,True
3668,364,365,True
3669,365,365,True
3670,365,365,True
3671,365,365,True
3672,363,365,True
3673,364,365,True
3674,364,365,True
3675,364,365,True
3676,364,365,True
3677,365,365,True
3678,363,365,True
3679,364,365,True
3680,364,365,True
3681,365,365,True
3682,364,365,True
3683,365,365,True
3684,365,365,True
3685,362,365,True
3686,364,365,True
3687,364,365,True
3688,365,365,True
3689,362,365,True
3690,365,365,True
3691,363,365,True
3692,364,365,True
3693,365,365,True
3694,364,365,True
3695,365,365,True
3696,365,365,True
3697,364,365,True
3698,363,365,True
3699,364,365,True
3700,365,365,True
3701,362,365,True
3702,364,365,True
3703,364,365,True
3704,365,365,True
3705,364,365,True
3706,365,365,True
3707,364,365,True
3708,365,365,True
3709,364,365,True
3710,365,365,True
3711,365,365,True
3712,365,365,True
3713,364,365,True
3714,361,365,True
3715,364,365,True
3716,364,365,True
3717,363,365,True
3718,364,365,True
3719,363,365,True
3720,365,365,True
3721,365,365,True
3722,362,365,True
3723,365,365,True
3724,364,365,True
3725,365,365,True
3726,364,365,True
3727,365,365,True
3728,364,365,True
3729,365,365,True
3730,364,365,True
3731,365,365,True
3732,363,365,True
3733,362,365,True
3734,364,365,True
3735,363,365,True
3736,364,365,True
3737,364,365,True
3738,362,365,True
3739,365,365,True
3740,363,365,True
3741,364,365,True
3742,364,365,True
3743,362,365,True
3744,365,365,True
3745,364,365,True
3746,364,365,True
3747,365,365,True
3748,362,365,True
3749,365,365,True
3750,365,365,True
3751,363,365,True
3752,363,365,True
3753,363,365,True
3754,362,365,True
3755,364,365,True
3756,364,365,True
3757,365,365,True
3758,364,365,True
3759,361,365,True
3760,364,365,True
3761,365,365,True
3762,365,365,True
3763,365,365,True
3764,365,365,True
3765,365,365,True
3766,364,365,True
3767,365,365,True
3768,362,365,True
3769,365,365,True
3770,364,365,True
3771,365,365,True
3772,364,365,True
3773,363,365,True
3774,365,365,True
3775,364,365,True
3776,365,365,True
3777,363,365,True
3778,363,365,True
3779,365,365,True
3780,361,365,True
3781,363,365,True
3782,363,365,True
3783,365,365,True
3784,365,365,True
3785,364,365,True
3786,365,365,True
3787,365,365,True
3788,364,365,True
3789,364,365,True
3790,364,365,True
3791,364,365,True
3792,365,365,True
3793,363,365,True
3794,364,365,True
3795,365,365,True
3796,365,365,True
3797,364,365,True
3798,360,365,True
3799,364,365,True
3800,363,365,True
3801,363,365,True
3802,364,365,True
3803,363,365,True
3804,364,365,True
3805,362,365,True
3806,364,365,True
3807,364,365,True
3808,365,365,True
3809,363,365,True
3810,363,365,True
3811,363,365,True
3812,364,365,True
3813,363,365,True
3814,364,365,True
3815,364,365,True
3816,365,365,True
3817,363,365,True
3818,365,365,True
3819,365,365,True
3820,364,365,True
3821,364,365,True
3822,364,365,True
3823,363,365,True
3824,363,365,True
3825,365,365,True
3826,363,365,True
3827,365,365,True
3828,365,365,True
3829,364,365,True
3830,365,365,True
3831,364,365,True
3832,365,365,True
3833,365,365,True
3834,363,365,True
3835,364,365,True
3836,365,365,True
3837,362,365,True
3838,365,365,True
3839,364,365,True
3840,365,365,True
3841,364,365,True
3842,365,365,True
3843,365,365,True
3844,362,365,True
3845,363,365,True
3846,364,365,True
3847,363,365,True
3848,364,365,True
3849,365,365,True
3850,364,365,True
3851,364,365,True
3852,364,365,True
3853,364,365,True
3854,364,365,True
3855,364,365,True
3856,365,365,True
3857,365,365,True
3858,363,365,True
3859,365,365,True
3860,365,365,True
3861,363,365,True
3862,364,365,True
3863,364,365,True
3864,365,365,True
3865,364,365,True
3866,364,365,True
3867,365,365,True
3868,362,365,True
3869,363,365,True
3870,365,365,True
3871,365,365,True
3872,365,365,True
3873,365,365,True
3874,364,365,True
3875,363,365,True
3876,364,365,True
3877,365,365,True
3878,364,365,True
3879,365,365,True
3880,363,365,True
3881,365,365,True
3882,363,365,True
3883,364,365,True
3884,365,365,True
3885,364,365,True
3886,363,365,True
3887,365,365,True
3888,363,365,True
3889,364,365,True
3890,365,365,True
3891,365,365,True
3892,365,365,True
3893,365,365,True
3894,365,365,True
3895,364,365,True
3896,364,365,True
3897,364,365,True
3898,365,365,True
3899,365,365,True
3900,361,365,True
3901,364,365,True
3902,365,365,True
3903,365,365,True
3904,365,365,True
3905,365,365,True
3906,365,365,True
3907,365,365,True
3908,363,365,True
3909,365,365,True
3910,365,365,True
3911,365,365,True
3912,363,365,True
3913,364,365,True
3914,364,365,True
3915,364,365,True
3916,365,365,True
3917,364,365,True
3918,365,365,True
3919,365,365,True
3920,364,365,True
3921,365,365,True
3922,362,365,True
3923,364,365,True
3924,365,365,True
3925,364,365,True
3926,365,365,True
3927,365,365,True
3928,365,365,True
3929,365,365,True
3930,364,365,True
3931,364,365,True
3932,364,365,True
3933,365,365,True
3934,364,365,True
3935,364,365,True
3936,365,365,True
3937,363,365,True
3938,364,365,True
3939,363,365,True
3940,364,365,True
3941,365,365,True
3942,364,365,True
3943,364,365,True
3944,362,365,True
3945,364,365,True
3946,364,365,True
3947,365,365,True
3948,365,365,True
3949,364,365,True
3950,364,365,True
3951,364,365,True
3952,364,365,True
3953,364,365,True
3954,361,365,True
3955,365,365,True
3956,364,365,True
3957,364,365,True
3958,364,365,True
3959,364,365,True
3960,365,365,True
3961,364,365,True
3962,363,365,True
3963,361,365,True
3964,365,365,True
3965,365,365,True
3966,361,365,True
3967,365,365,True
3968,364,365,True
3969,365,365,True
3970,365,365,True
3971,362,365,True
3972,364,365,True
3973,364,365,True
3974,363,365,True
3975,364,365,True
3976,364,365,True
3977,365,365,True
3978,364,365,True
3979,363,365,True
3980,365,365,True
3981,365,365,True
3982,363,365,True
3983,364,365,True
3984,364,365,True
3985,365,365,True
3986,364,365,True
3987,365,365,True
3988,364,365,True
3989,365,365,True
3990,363,365,True
3991,364,365,True
3992,364,365,True
3993,364,365,True
3994,365,365,True
3995,363,365,True
3996,364,365,True
3997,364,365,True
3998,364,365,True
3999,364,365,True
4000,365,365,True
4001,363,365,True
4002,364,365,True
4003,365,365,True
4004,364,365,True
4005,365,365,True
4006,363,365,True
4007,364,365,True
4008,365,365,True
4009,363,365,True
4010,364,365,True
4011,360,365,True
4012,363,365,True
4013,361,365,True
4014,364,365,True
4015,365,365,True
4016,364,365,True
4017,364,365,True
4018,365,365,True
4019,364,365,True
4020,365,365,True
4021,365,365,True
4022,365,365,True
4023,364,365,True
4024,364,365,True
4025,363,365,True
4026,362,365,True
4027,365,365,True
4028,365,365,True
4029,364,365,True
4030,365,365,True
4031,363,365,True
4032,365,365,True
4033,363,365,True
4034,365,365,True
4035,363,365,True
4036,364,365,True
4037,364,365,True
4038,365,365,True
4039,364,365,True
4040,362,365,True
4041,362,365,True
4042,363,365,True
4043,365,365,True
4044,365,365,True
4045,364,365,True
4046,365,365,True
4047,365,365,True
4048,363,365,True
4049,365,365,True
4050,364,365,True
4051,365,365,True
4052,363,365,True
4053,365,365,True
4054,364,365,True
4055,363,365,True
4056,364,365,True
4057,362,365,True
4058,364,365,True
4059,362,365,True
4060,365,365,True
4061,365,365,True
4062,365,365,True
4063,364,365,True
4064,363,365,True
4065,365,365,True
4066,365,365,True
4067,363,365,True
4068,365,365,True
4069,361,365,True
4070,363,365,True
4071,362,365,True
4072,365,365,True
4073,363,365,True
4074,365,365,True
4075,365,365,True
4076,364,365,True
4077,363,365,True
4078,365,365,True
4079,364,365,True
4080,362,365,True
4081,364,365,True
4082,362,365,True
4083,365,365,True
4084,363,365,True
4085,364,365,True
4086,365,365,True
4087,364,365,True
4088,365,365,True
4089,364,365,True
4090,365,365,True
4091,364,365,True
4092,362,365,True
4093,363,365,True
4094,362,365,True
4095,364,365,True
4096,365,365,True
4097,363,365,True
4098,364,365,True
4099,363,365,True
4100,365,365,True
4101,364,365,True
4102,363,365,True
