order_id,item_id,motivo,qty_sugerida,precio,importe,supplier_name,Product_ID,Nombre,Cantidad_pedir
PO_NA_20250921_122918,2778.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2785.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2786.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2788.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2790.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2792.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2793.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2796.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2798.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2799.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2807.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2809.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2813.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2814.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2820.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2822.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2826.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2828.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2830.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2831.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2832.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2833.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2836.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2837.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2839.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2840.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2841.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2843.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2844.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2845.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2846.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2848.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2849.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2850.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2851.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2855.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2856.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2857.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2858.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2860.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2861.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2862.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2867.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2871.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2873.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2878.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2883.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2892.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2902.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2910.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2911.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2915.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2916.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2922.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2923.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2924.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2925.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2927.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2931.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2934.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2942.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2944.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2949.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2953.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2960.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2963.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2967.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2975.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2977.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2984.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2992.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2993.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2994.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2995.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2997.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,2999.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3012.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3013.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3014.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3015.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3017.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3023.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3025.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3027.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3030.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3031.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3032.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3034.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3035.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3037.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3039.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3040.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3043.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3044.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3046.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3048.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3049.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3050.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3051.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3053.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3054.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3055.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3059.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3062.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3063.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3068.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3075.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3077.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3078.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3079.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3081.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3085.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3086.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3087.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3091.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3092.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3096.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3097.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3103.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3105.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3106.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3108.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3111.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3114.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3116.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3117.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3125.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3133.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3135.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3137.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3139.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3140.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3143.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3150.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3151.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3153.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3160.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3161.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3162.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3164.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3165.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3166.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3167.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3169.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3171.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3172.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3175.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3176.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3177.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3178.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3179.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3183.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3184.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3187.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3189.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3194.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3197.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3201.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3204.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3206.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3208.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3211.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3212.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3214.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3216.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3220.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3221.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3222.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3224.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3226.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3233.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3239.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3241.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3242.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3243.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3251.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3257.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3258.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3259.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3265.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3267.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3269.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3271.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3273.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3276.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3277.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3278.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3283.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3284.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3301.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3305.0,rotura,0.0,7.141229178590609,0.0,,,,
PO_NA_20250921_122918,3311.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3317.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3318.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3322.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3327.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3329.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3330.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3331.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3342.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3350.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3352.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3408.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3409.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3411.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3412.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3415.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3417.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3420.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3422.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3426.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3462.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3464.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3465.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3472.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3473.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3477.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3480.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3481.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3484.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3496.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3497.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3500.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3502.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3504.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3507.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3511.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3514.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3517.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3519.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3525.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3529.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3534.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3536.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3538.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3539.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3542.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3543.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3544.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3547.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3552.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3556.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3560.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3567.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3574.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3576.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3580.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3581.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3584.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3585.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3586.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3596.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3601.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3604.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3608.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3610.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3621.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3623.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3624.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3627.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3630.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3632.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3640.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3643.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3648.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3649.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3650.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3653.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3661.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3662.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3663.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3665.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3667.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3668.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3672.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3682.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3685.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3689.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3691.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3694.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3707.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3714.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3719.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3722.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3730.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3735.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3738.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3740.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3743.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3748.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3754.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3755.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3756.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3759.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3760.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3768.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3775.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3777.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3780.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3793.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3794.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3797.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3798.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3801.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3803.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3805.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3809.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3810.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3811.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3812.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3813.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3814.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3817.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3820.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3823.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3824.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3826.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3829.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3831.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3837.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3845.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3847.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3848.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3850.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3858.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3878.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3882.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3886.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3888.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3889.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3900.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3908.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3930.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3937.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3938.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3939.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3942.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3944.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3949.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3953.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3954.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3957.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3961.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3962.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3963.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3966.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3971.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3974.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3975.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3978.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3979.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3982.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3995.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,3997.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4001.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4006.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4011.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4012.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4013.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4019.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4026.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4033.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4039.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4040.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4045.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4048.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4050.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4057.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4058.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4059.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4069.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4084.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4085.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4087.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4089.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4091.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4092.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4093.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4094.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4095.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4101.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4102.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4119.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4120.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4121.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4123.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4194.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4195.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4197.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4198.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4199.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4200.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4201.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4202.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4203.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4205.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4206.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4207.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4208.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4211.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4212.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4214.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4215.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4216.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4220.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4222.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4223.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4225.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4230.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4233.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4234.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4235.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4238.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4244.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4245.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4246.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4247.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4248.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4249.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4251.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4252.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4253.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4254.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4257.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4258.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4262.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4264.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4266.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4268.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4270.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4271.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4272.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4274.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4278.0,rotura,0.0,,,,,,
PO_NA_20250921_122918,4281.0,rotura,0.0,,,,,,
