Product_ID,supplier_id,precio,disponibilidad,lead_time,prioridad,lead_time_bucket
2099,"BAMBINI FOODS, SL",45.790000000000006,1.0,12,1,10-15
2100,"BAMBINI FOODS, SL",33.76,17.0,12,1,10-15
2101,"BAMBINI FOODS, SL",61.1875,14.0,12,1,10-15
2106,"BAMBINI FOODS, SL",5.51,1.0,12,1,10-15
2109,"BAMBINI FOODS, SL",28.93,1.0,12,1,10-15
2112,"BAMBINI FOODS, SL",26.02,0.0,12,1,10-15
2113,"BAMBINI FOODS, SL",48.35,0.0,12,1,10-15
2114,"BAMBINI FOODS, SL",56.63333333333333,0.0,12,1,10-15
2116,"BAMBINI FOODS, SL",36.43,0.0,12,1,10-15
2117,"BAMBINI FOODS, SL",50.33,0.0,12,1,10-15
2118,"BAMBINI FOODS, SL",50.7625,0.0,12,1,10-15
2120,"BAMBINI FOODS, SL",52.905,0.0,12,1,10-15
2121,"BAMBINI FOODS, SL",54.29,0.0,12,1,10-15
2122,"BAMBINI FOODS, SL",34.822500000000005,0.0,12,1,10-15
2123,"BAMBINI FOODS, SL",69.65,0.0,12,1,10-15
2124,"BAMBINI FOODS, SL",50.2,0.0,12,1,10-15
2128,"BAMBINI FOODS, SL",63.585,0.0,12,1,10-15
2131,"BAMBINI FOODS, SL",43.82,0.0,12,1,10-15
2133,"BAMBINI FOODS, SL",54.196666666666665,0.0,12,1,10-15
2139,BASTOS MEDICAL,50.553333333333335,23.0,5,1,5-7
2141,BASTOS MEDICAL,44.5125,9.0,5,1,5-7
2142,BASTOS MEDICAL,34.915,10.0,5,1,5-7
2145,BASTOS MEDICAL,76.09,5.0,5,1,5-7
2146,BASTOS MEDICAL,40.105,4.0,5,1,5-7
2147,BASTOS MEDICAL,44.94500000000001,0.0,5,1,5-7
2150,BASTOS MEDICAL,66.94,0.0,5,2,5-7
2153,BASTOS MEDICAL,46.085,1.0,5,1,5-7
2158,BASTOS MEDICAL,66.12333333333333,5.0,5,1,5-7
2162,BASTOS MEDICAL,47.985,1.0,5,1,5-7
2163,BASTOS MEDICAL,53.03,1.0,5,1,5-7
2164,BASTOS MEDICAL,32.18333333333333,0.0,5,1,5-7
2167,BASTOS MEDICAL,38.44,0.0,5,1,5-7
2179,BASTOS MEDICAL,79.99666666666667,0.0,5,1,5-7
2191,BASTOS MEDICAL,57.415,0.0,5,1,5-7
2192,BASTOS MEDICAL,72.74,0.0,5,1,5-7
2195,BASTOS MEDICAL,30.743333333333336,0.0,5,1,5-7
2197,BASTOS MEDICAL,71.105,0.0,5,1,5-7
2198,BASTOS MEDICAL,41.34,0.0,5,1,5-7
2200,BASTOS MEDICAL,42.94,0.0,5,1,5-7
2202,BASTOS MEDICAL,48.475,0.0,5,1,5-7
2209,BASTOS MEDICAL,36.86,0.0,5,1,5-7
2214,BASTOS MEDICAL,55.2,0.0,5,1,5-7
2217,BASTOS MEDICAL,52.62,0.0,5,1,5-7
2218,BASTOS MEDICAL,48.92,0.0,5,1,5-7
2222,BASTOS MEDICAL,64.3125,0.0,5,1,5-7
2223,BASTOS MEDICAL,66.57,0.0,5,1,5-7
2224,BASTOS MEDICAL,50.6,0.0,5,1,5-7
2225,BASTOS MEDICAL,49.86,0.0,5,1,5-7
2230,BASTOS MEDICAL,65.75333333333334,0.0,5,1,5-7
2236,BASTOS MEDICAL,52.150000000000006,0.0,5,1,5-7
2237,BASTOS MEDICAL,89.25,0.0,5,1,5-7
2240,BASTOS MEDICAL,65.895,0.0,5,1,5-7
2244,BASTOS MEDICAL,27.67,0.0,5,1,5-7
2253,BASTOS MEDICAL,65.08,0.0,5,1,5-7
2256,BASTOS MEDICAL,30.719999999999995,0.0,5,1,5-7
2257,BASTOS MEDICAL,53.372,0.0,5,1,5-7
2259,BASTOS MEDICAL,25.805,0.0,5,1,5-7
2260,BASTOS MEDICAL,54.5,0.0,5,1,5-7
2264,BASTOS MEDICAL,17.475,0.0,5,1,5-7
2270,BASTOS MEDICAL,71.72,0.0,5,1,5-7
2272,BASTOS MEDICAL,58.66,0.0,5,1,5-7
2278,BASTOS MEDICAL,57.13,0.0,5,1,5-7
2281,BASTOS MEDICAL,46.92,0.0,5,1,5-7
2283,BASTOS MEDICAL,35.74666666666666,0.0,5,1,5-7
2285,BASTOS MEDICAL,55.11,0.0,5,1,5-7
2287,BASTOS MEDICAL,56.30666666666667,0.0,5,1,5-7
2288,BASTOS MEDICAL,50.54,0.0,5,1,5-7
2289,BASTOS MEDICAL,79.505,0.0,5,1,5-7
2293,BASTOS MEDICAL,52.165,0.0,5,1,5-7
2294,BASTOS MEDICAL,33.2325,0.0,5,1,5-7
2295,BASTOS MEDICAL,38.555,0.0,5,1,5-7
2296,BASTOS MEDICAL,62.4075,0.0,5,1,5-7
2298,BASTOS MEDICAL,16.82,0.0,5,1,5-7
2299,BASTOS MEDICAL,39.74,0.0,5,1,5-7
2308,"Best Protein, SL",29.235,5.0,4,1,2-4
2309,"Best Protein, SL",94.35,4.0,4,1,2-4
2315,"Best Protein, SL",32.48,1.0,4,1,2-4
2316,"Best Protein, SL",72.98,5.0,4,1,2-4
2320,"Best Protein, SL",97.64,34.0,4,1,2-4
2325,"Best Protein, SL",61.46,1.0,4,1,2-4
2328,"Best Protein, SL",52.25,11.0,4,1,2-4
2329,"Best Protein, SL",40.516666666666666,1.0,4,1,2-4
2330,"Best Protein, SL",20.65,4.0,4,1,2-4
2332,"Best Protein, SL",26.265,0.0,4,1,2-4
2333,"Best Protein, SL",39.56666666666666,0.0,4,1,2-4
2334,"Best Protein, SL",32.120000000000005,0.0,4,1,2-4
2335,"Best Protein, SL",51.145,0.0,4,1,2-4
2337,"Best Protein, SL",33.48,0.0,4,1,2-4
2338,"Best Protein, SL",53.172,0.0,4,1,2-4
2339,"Best Protein, SL",7.18,0.0,4,1,2-4
2340,"Best Protein, SL",55.79,0.0,4,1,2-4
2345,"Best Protein, SL",39.1275,0.0,4,1,2-4
2346,"Best Protein, SL",42.975,0.0,4,1,2-4
2347,"Best Protein, SL",27.11,0.0,4,1,2-4
2349,"Best Protein, SL",85.7,0.0,4,1,2-4
2350,"Best Protein, SL",43.833333333333336,0.0,4,1,2-4
2351,"Best Protein, SL",20.54,0.0,4,1,2-4
2352,"Best Protein, SL",50.92,0.0,4,1,2-4
2353,"Best Protein, SL",91.97,0.0,4,1,2-4
2354,"Best Protein, SL",43.36,0.0,4,1,2-4
2355,"Best Protein, SL",38.74666666666666,0.0,4,1,2-4
2356,"Best Protein, SL",23.166,0.0,4,1,2-4
2357,"Best Protein, SL",51.62,0.0,4,1,2-4
2361,"Best Protein, SL",30.04,0.0,4,1,2-4
2363,"Best Protein, SL",41.18,0.0,4,1,2-4
2374,"Best Protein, SL",73.08,0.0,4,1,2-4
2375,"Best Protein, SL",90.69,0.0,4,1,2-4
2377,"Best Protein, SL",41.75,0.0,4,1,2-4
2378,"Best Protein, SL",82.95,0.0,4,1,2-4
2380,"Best Protein, SL",42.78,0.0,4,1,2-4
2384,"Best Protein, SL",56.63999999999999,0.0,4,1,2-4
2385,"Best Protein, SL",87.52,0.0,4,1,2-4
2387,"Best Protein, SL",64.95,0.0,4,1,2-4
2392,"Best Protein, SL",71.37,0.0,4,1,2-4
2397,"Best Protein, SL",44.07,0.0,4,1,2-4
2399,"Best Protein, SL",62.45,0.0,4,1,2-4
2400,"Best Protein, SL",61.16500000000001,0.0,4,1,2-4
2401,"Best Protein, SL",86.4,0.0,4,1,2-4
2402,"Best Protein, SL",27.82,0.0,4,1,2-4
2403,"Best Protein, SL",30.52,0.0,4,1,2-4
2405,"Best Protein, SL",63.775000000000006,0.0,4,1,2-4
2413,"Best Protein, SL",26.05,0.0,4,1,2-4
2416,"Best Protein, SL",21.26,0.0,4,1,2-4
2417,"Best Protein, SL",29.535,0.0,4,1,2-4
2425,"Best Protein, SL",64.7,0.0,4,1,2-4
2426,"Best Protein, SL",38.27,0.0,4,1,2-4
2431,"Best Protein, SL",47.13,0.0,4,1,2-4
2432,"Best Protein, SL",39.855,0.0,4,1,2-4
2433,"Best Protein, SL",77.69,0.0,4,1,2-4
2436,"Best Protein, SL",77.65,0.0,4,1,2-4
2443,"Best Protein, SL",30.51,0.0,4,1,2-4
2449,"Best Protein, SL",76.34,0.0,4,1,2-4
2450,"Best Protein, SL",31.673333333333336,0.0,4,1,2-4
2453,"Best Protein, SL",64.92750000000001,0.0,4,1,2-4
2455,"Best Protein, SL",73.54333333333334,0.0,4,1,2-4
2459,"Best Protein, SL",61.470000000000006,0.0,4,1,2-4
2465,"Best Protein, SL",76.43,0.0,4,1,2-4
2468,"Best Protein, SL",68.78,0.0,4,1,2-4
2469,"Best Protein, SL",34.76,0.0,4,1,2-4
2471,"Best Protein, SL",29.63,0.0,4,1,2-4
2472,"Best Protein, SL",38.97,0.0,4,1,2-4
2473,"Best Protein, SL",89.58500000000001,0.0,4,1,2-4
2474,"Best Protein, SL",11.66,0.0,4,1,2-4
2477,"Best Protein, SL",86.75,0.0,4,1,2-4
2481,"Best Protein, SL",52.22,0.0,4,1,2-4
2484,"Big Man Nutrition, SL",71.355,121.0,12,1,10-15
2485,"Big Man Nutrition, SL",45.04,23.0,12,1,10-15
2487,"Big Man Nutrition, SL",67.06,20.0,12,1,10-15
2488,"Big Man Nutrition, SL",50.9,19.0,12,1,10-15
2489,"Big Man Nutrition, SL",35.02333333333333,9.0,12,1,10-15
2491,"Big Man Nutrition, SL",93.04,8.0,12,1,10-15
2492,"Big Man Nutrition, SL",66.05,11.0,12,1,10-15
2496,"Big Man Nutrition, SL",22.38,2.0,12,1,10-15
2497,"Big Man Nutrition, SL",31.02,1.0,12,1,10-15
2499,"Big Man Nutrition, SL",72.595,43.0,12,1,10-15
2500,"Big Man Nutrition, SL",44.51,16.0,12,1,10-15
2501,"Big Man Nutrition, SL",39.895,2.0,12,1,10-15
2504,"Big Man Nutrition, SL",30.014,2.0,12,1,10-15
2508,"Big Man Nutrition, SL",64.27,1.0,12,1,10-15
2513,"Big Man Nutrition, SL",44.68,0.0,12,1,10-15
2514,"Big Man Nutrition, SL",96.75,0.0,12,1,10-15
2515,"Big Man Nutrition, SL",16.95,0.0,12,1,10-15
2518,"Big Man Nutrition, SL",75.695,0.0,12,1,10-15
2520,"Big Man Nutrition, SL",60.86500000000001,0.0,12,1,10-15
2521,"Big Man Nutrition, SL",65.795,0.0,12,1,10-15
2522,"Big Man Nutrition, SL",27.395,0.0,12,1,10-15
2523,"Big Man Nutrition, SL",7.780000000000001,0.0,12,1,10-15
2524,"Big Man Nutrition, SL",45.58,0.0,12,1,10-15
2526,"Big Man Nutrition, SL",64.4,0.0,12,1,10-15
2527,"Big Man Nutrition, SL",17.3775,0.0,12,1,10-15
2528,"Big Man Nutrition, SL",46.105,0.0,12,1,10-15
2530,"Big Man Nutrition, SL",32.05,0.0,12,1,10-15
2538,"Big Man Nutrition, SL",55.48499999999999,0.0,12,1,10-15
2539,"Big Man Nutrition, SL",99.26,0.0,12,1,10-15
2541,"Big Man Nutrition, SL",92.69,0.0,12,1,10-15
2542,"Big Man Nutrition, SL",41.685,0.0,12,1,10-15
2545,"Big Man Nutrition, SL",59.39666666666667,0.0,12,1,10-15
2548,"Big Man Nutrition, SL",69.15,0.0,12,1,10-15
2552,"Big Man Nutrition, SL",14.02,0.0,12,1,10-15
2554,"Big Man Nutrition, SL",74.78,0.0,12,1,10-15
2555,"Big Man Nutrition, SL",10.12,0.0,12,1,10-15
2557,"Big Man Nutrition, SL",36.3575,0.0,12,1,10-15
2558,"Big Man Nutrition, SL",78.02,0.0,12,1,10-15
2560,"Big Man Nutrition, SL",72.71,0.0,12,1,10-15
2561,"Big Man Nutrition, SL",97.42,0.0,12,1,10-15
2564,"Big Man Nutrition, SL",58.28,0.0,12,1,10-15
2565,"Big Man Nutrition, SL",79.79,0.0,12,1,10-15
2566,"Big Man Nutrition, SL",71.035,0.0,12,1,10-15
2573,"Big Man Nutrition, SL",47.67,0.0,12,1,10-15
2574,"Big Man Nutrition, SL",50.28,0.0,12,1,10-15
2578,"Big Man Nutrition, SL",80.65,0.0,12,1,10-15
2582,"Big Man Nutrition, SL",96.52,0.0,12,1,10-15
2591,"Big Man Nutrition, SL",49.84666666666666,0.0,12,1,10-15
2594,"Big Man Nutrition, SL",58.295,0.0,12,1,10-15
2598,"Big Man Nutrition, SL",72.35,0.0,12,1,10-15
2599,"Big Man Nutrition, SL",60.67000000000001,0.0,12,1,10-15
2614,"Big Man Nutrition, SL",61.25999999999999,0.0,12,1,10-15
2616,"Big Man Nutrition, SL",48.325,0.0,12,1,10-15
2619,"Big Man Nutrition, SL",36.965,0.0,12,1,10-15
2622,"Big Man Nutrition, SL",33.94,0.0,12,1,10-15
2624,"Big Man Nutrition, SL",49.76,0.0,12,1,10-15
2626,"Big Man Nutrition, SL",37.445,0.0,12,1,10-15
2628,"Big Man Nutrition, SL",45.885000000000005,0.0,12,1,10-15
2631,"Big Man Nutrition, SL",66.295,0.0,12,1,10-15
2638,"Big Man Nutrition, SL",52.21,0.0,12,1,10-15
2641,"Big Man Nutrition, SL",29.825000000000003,0.0,12,1,10-15
2642,"Big Man Nutrition, SL",49.97,0.0,12,1,10-15
2646,"Big Man Nutrition, SL",97.09,0.0,12,1,10-15
2650,"Big Man Nutrition, SL",61.92000000000001,0.0,12,1,10-15
2651,"Big Man Nutrition, SL",40.21,0.0,12,1,10-15
2653,"Big Man Nutrition, SL",49.775,224.0,12,1,10-15
2655,"Biotech Usa, SL",21.8,83.0,5,1,5-7
2656,"Biotech Usa, SL",65.0,167.0,5,1,5-7
2657,"Biotech Usa, SL",63.18,51.0,5,1,5-7
2658,"Biotech Usa, SL",64.04,50.0,5,1,5-7
2660,"Biotech Usa, SL",59.1,16.0,5,1,5-7
2664,"Biotech Usa, SL",17.81,13.0,5,1,5-7
2667,"Biotech Usa, SL",55.16,37.0,5,1,5-7
2670,"Biotech Usa, SL",39.35,7.0,5,1,5-7
2673,"Biotech Usa, SL",31.19,5.0,5,1,5-7
2679,"Biotech Usa, SL",74.15,11.0,5,1,5-7
2684,"Biotech Usa, SL",41.11,6.0,5,1,5-7
2687,"Biotech Usa, SL",60.07,62.0,5,1,5-7
2691,"Biotech Usa, SL",75.555,19.0,5,1,5-7
2693,"Biotech Usa, SL",54.48,4.0,5,1,5-7
2695,"Biotech Usa, SL",42.79,5.0,5,1,5-7
2696,"Biotech Usa, SL",60.31000000000001,7.0,5,1,5-7
2703,"Biotech Usa, SL",81.30000000000001,36.0,5,1,5-7
2704,"Biotech Usa, SL",97.01,7.0,5,1,5-7
2705,"Biotech Usa, SL",46.27,2.0,5,1,5-7
2706,"Biotech Usa, SL",69.02333333333333,2.0,5,1,5-7
2710,"Biotech Usa, SL",63.04,6.0,5,1,5-7
2712,"Biotech Usa, SL",89.63499999999999,1.0,5,1,5-7
2718,"Biotech Usa, SL",35.27,16.0,5,1,5-7
2721,"Biotech Usa, SL",95.62,16.0,5,1,5-7
2725,"Biotech Usa, SL",31.636666666666667,15.0,5,1,5-7
2730,"Biotech Usa, SL",54.833333333333336,19.0,5,1,5-7
2732,"Biotech Usa, SL",31.43,21.0,5,1,5-7
2734,"Biotech Usa, SL",29.593333333333334,1.0,5,1,5-7
2736,"Biotech Usa, SL",87.74,7.0,5,1,5-7
2740,"Biotech Usa, SL",41.53,7.0,5,1,5-7
2741,"Biotech Usa, SL",34.07,1.0,5,1,5-7
2742,"Biotech Usa, SL",26.3,1.0,5,1,5-7
2745,"Biotech Usa, SL",26.17,6.0,5,1,5-7
2747,"Biotech Usa, SL",46.39666666666667,5.0,5,1,5-7
2749,"Biotech Usa, SL",56.01333333333333,4.0,5,1,5-7
2751,"Biotech Usa, SL",75.09666666666666,3.0,5,1,5-7
2755,"Biotech Usa, SL",51.68,1.0,5,1,5-7
2758,"Biotech Usa, SL",42.915,2.0,5,1,5-7
2764,"Biotech Usa, SL",73.77,0.0,5,1,5-7
2766,"Biotech Usa, SL",6.81,0.0,5,1,5-7
2769,"Biotech Usa, SL",22.35,0.0,5,1,5-7
2770,"Biotech Usa, SL",84.76,0.0,5,1,5-7
2773,"Biotech Usa, SL",59.145,0.0,5,1,5-7
2774,"Biotech Usa, SL",76.03,0.0,5,1,5-7
2775,"Biotech Usa, SL",39.225,0.0,5,1,5-7
2778,"Biotech Usa, SL",49.085,0.0,5,1,5-7
2785,"Biotech Usa, SL",52.91333333333333,0.0,5,1,5-7
2786,"Biotech Usa, SL",80.5,0.0,5,1,5-7
2788,"Biotech Usa, SL",30.306666666666665,0.0,5,1,5-7
2790,"Biotech Usa, SL",94.315,0.0,5,1,5-7
2792,"Biotech Usa, SL",51.685,0.0,5,1,5-7
2793,"Biotech Usa, SL",58.19,0.0,5,1,5-7
2796,"Biotech Usa, SL",26.376666666666665,0.0,5,1,5-7
2798,"Biotech Usa, SL",28.15,0.0,5,1,5-7
2799,"Biotech Usa, SL",40.535,0.0,5,1,5-7
2807,"Biotech Usa, SL",36.05,0.0,5,1,5-7
2809,"Biotech Usa, SL",38.81,0.0,5,1,5-7
2813,"Biotech Usa, SL",81.57,0.0,5,1,5-7
2814,"Biotech Usa, SL",60.38499999999999,0.0,5,1,5-7
2820,"Biotech Usa, SL",56.65,0.0,5,1,5-7
2822,"Biotech Usa, SL",49.51,0.0,5,1,5-7
2826,"Biotech Usa, SL",33.25,0.0,5,1,5-7
2828,"Biotech Usa, SL",53.196666666666665,0.0,5,1,5-7
2830,"Biotech Usa, SL",58.73,0.0,5,1,5-7
2831,"Biotech Usa, SL",48.32333333333333,0.0,5,1,5-7
2832,"Biotech Usa, SL",5.3,0.0,5,1,5-7
2833,"Biotech Usa, SL",49.36,0.0,5,1,5-7
2836,"Biotech Usa, SL",53.03,0.0,5,1,5-7
2837,"Biotech Usa, SL",76.16333333333334,0.0,5,1,5-7
2839,"Biotech Usa, SL",37.03,0.0,5,1,5-7
2840,"Biotech Usa, SL",64.9,0.0,5,1,5-7
2841,"Biotech Usa, SL",45.89,0.0,5,1,5-7
2843,"Biotech Usa, SL",70.49,0.0,5,1,5-7
2844,"Biotech Usa, SL",76.7,0.0,5,1,5-7
2845,"Biotech Usa, SL",74.72,0.0,5,1,5-7
2846,"Biotech Usa, SL",74.57,0.0,5,1,5-7
2848,"Biotech Usa, SL",50.67,0.0,5,1,5-7
2849,"Biotech Usa, SL",61.870000000000005,0.0,5,1,5-7
2850,"Biotech Usa, SL",82.54,0.0,5,1,5-7
2851,"Biotech Usa, SL",52.56999999999999,0.0,5,1,5-7
2855,"Biotech Usa, SL",63.180000000000014,0.0,5,1,5-7
2856,"Biotech Usa, SL",62.8,0.0,5,1,5-7
2857,"Biotech Usa, SL",80.63499999999999,0.0,5,1,5-7
2858,"Biotech Usa, SL",36.71,0.0,5,1,5-7
2860,"Biotech Usa, SL",65.16666666666667,0.0,5,1,5-7
2861,"Biotech Usa, SL",60.36333333333333,0.0,5,1,5-7
2862,"Biotech Usa, SL",26.04,0.0,5,1,5-7
2867,"Biotech Usa, SL",50.185,0.0,5,1,5-7
2871,"Biotech Usa, SL",63.91500000000001,0.0,5,1,5-7
2873,"Biotech Usa, SL",26.47,0.0,5,1,5-7
2878,"Biotech Usa, SL",64.12,0.0,5,1,5-7
2883,"Biotech Usa, SL",54.19,0.0,5,1,5-7
2892,"Biotech Usa, SL",75.86,0.0,5,1,5-7
2902,"Biotech Usa, SL",44.64666666666667,0.0,5,1,5-7
2910,"Biotech Usa, SL",26.605,0.0,5,1,5-7
2911,"Biotech Usa, SL",70.00999999999999,0.0,5,1,5-7
2915,"Biotech Usa, SL",34.43,0.0,5,1,5-7
2916,"Biotech Usa, SL",58.43,0.0,5,1,5-7
2922,"Biotech Usa, SL",72.95666666666666,0.0,5,1,5-7
2923,"Biotech Usa, SL",42.35,0.0,5,1,5-7
2924,"Biotech Usa, SL",65.725,0.0,5,1,5-7
2925,"Biotech Usa, SL",81.055,0.0,5,1,5-7
2927,"Biotech Usa, SL",53.65,0.0,5,1,5-7
2931,"Biotech Usa, SL",49.56666666666666,0.0,5,1,5-7
2934,"Biotech Usa, SL",85.65,0.0,5,1,5-7
2942,"Biotech Usa, SL",74.8,0.0,5,1,5-7
2944,"Biotech Usa, SL",69.49,0.0,5,1,5-7
2949,"Biotech Usa, SL",70.275,0.0,5,1,5-7
2953,"Biotech Usa, SL",71.76,0.0,5,1,5-7
2960,"Biotech Usa, SL",19.19,0.0,5,1,5-7
2963,"Biotech Usa, SL",46.375,0.0,5,1,5-7
2967,"Biotech Usa, SL",27.125,0.0,5,1,5-7
2975,"Biotech Usa, SL",35.11,0.0,5,1,5-7
2977,"Biotech Usa, SL",90.975,0.0,5,1,5-7
2984,"Biotech Usa, SL",53.10999999999999,0.0,5,1,5-7
2992,"Biotech Usa, SL",27.625,0.0,5,1,5-7
2993,"Biotech Usa, SL",67.93666666666667,0.0,5,1,5-7
2994,"Biotech Usa, SL",20.05,0.0,5,1,5-7
2995,"Biotech Usa, SL",45.56333333333333,0.0,5,1,5-7
2997,"Biotech Usa, SL",23.11,0.0,5,1,5-7
2999,"Biotech Usa, SL",88.84,0.0,5,1,5-7
3012,"Biotech Usa, SL",50.355,0.0,5,1,5-7
3013,"Biotech Usa, SL",50.26,0.0,5,1,5-7
3014,"Biotech Usa, SL",31.73,0.0,5,1,5-7
3015,"Biotech Usa, SL",40.5,0.0,5,1,5-7
3017,"Biotech Usa, SL",72.81,0.0,5,1,5-7
3023,"Biotech Usa, SL",55.64,0.0,5,1,5-7
3025,"Biotech Usa, SL",43.31,0.0,5,1,5-7
3027,"Biotech Usa, SL",89.5,0.0,5,1,5-7
3030,"Biotech Usa, SL",51.63333333333333,0.0,5,1,5-7
3031,"Biotech Usa, SL",88.82,0.0,5,1,5-7
3032,"Biotech Usa, SL",47.475,0.0,5,1,5-7
3034,"Biotech Usa, SL",60.015,0.0,5,1,5-7
3035,"Biotech Usa, SL",89.06,0.0,5,1,5-7
3037,"Biotech Usa, SL",51.85,0.0,5,1,5-7
3039,"Biotech Usa, SL",25.86,0.0,5,1,5-7
3040,"Biotech Usa, SL",53.50999999999999,0.0,5,1,5-7
3043,"Biotech Usa, SL",97.48,0.0,5,1,5-7
3044,"Biotech Usa, SL",51.31,0.0,5,1,5-7
3046,"Biotech Usa, SL",47.620000000000005,0.0,5,1,5-7
3048,"Biotech Usa, SL",5.94,0.0,5,1,5-7
3049,"Biotech Usa, SL",63.59,0.0,5,1,5-7
3050,"Biotech Usa, SL",39.965,0.0,5,1,5-7
3051,"Biotech Usa, SL",52.25750000000001,0.0,5,1,5-7
3053,"Biotech Usa, SL",33.93,0.0,5,1,5-7
3054,"Biotech Usa, SL",65.93,0.0,5,1,5-7
3055,"Biotech Usa, SL",28.21,0.0,5,1,5-7
3059,"Biotech Usa, SL",59.595,0.0,5,1,5-7
3062,"Biotech Usa, SL",70.455,0.0,5,1,5-7
3063,"Biotech Usa, SL",41.47,0.0,5,1,5-7
3068,"Biotech Usa, SL",46.56,0.0,5,1,5-7
3075,"Biotech Usa, SL",56.31,0.0,5,1,5-7
3077,"Biotech Usa, SL",98.56,0.0,5,1,5-7
3078,"Biotech Usa, SL",37.56,0.0,5,1,5-7
3079,"Biotech Usa, SL",67.82,0.0,5,1,5-7
3081,"Biotech Usa, SL",53.815000000000005,0.0,5,1,5-7
3085,"Biotech Usa, SL",39.235,0.0,5,1,5-7
3086,"Biotech Usa, SL",69.65,0.0,5,1,5-7
3087,"Biotech Usa, SL",82.72,0.0,5,1,5-7
3091,"Biotech Usa, SL",87.24,0.0,5,1,5-7
3092,"Biotech Usa, SL",42.48666666666667,0.0,5,1,5-7
3096,"Biotech Usa, SL",9.8,0.0,5,1,5-7
3097,"Biotech Usa, SL",42.22,0.0,5,1,5-7
3103,"Biotech Usa, SL",59.400000000000006,0.0,5,1,5-7
3105,"Biotech Usa, SL",46.34333333333333,0.0,5,1,5-7
3106,"Biotech Usa, SL",96.69,0.0,5,1,5-7
3108,"Biotech Usa, SL",39.21,0.0,5,1,5-7
3111,"Biotech Usa, SL",46.38,0.0,5,1,5-7
3114,"Biotech Usa, SL",70.14333333333333,0.0,5,1,5-7
3116,"Biotech Usa, SL",80.21000000000001,0.0,5,1,5-7
3117,"Biotech Usa, SL",14.02,0.0,5,1,5-7
3125,"Biotech Usa, SL",69.17,0.0,5,1,5-7
3133,"Biotech Usa, SL",53.34,0.0,5,1,5-7
3135,"Biotech Usa, SL",79.85499999999999,0.0,5,1,5-7
3137,"Biotech Usa, SL",47.72,0.0,5,1,5-7
3139,"Biotech Usa, SL",56.088,0.0,5,1,5-7
3140,"Biotech Usa, SL",27.92,0.0,5,1,5-7
3143,"Biotech Usa, SL",52.78,0.0,5,1,5-7
3150,"Biotech Usa, SL",91.45,0.0,5,1,5-7
3151,"Biotech Usa, SL",48.8,0.0,5,1,5-7
3153,"Biotech Usa, SL",63.72500000000001,0.0,5,1,5-7
3160,"Biotech Usa, SL",47.16,0.0,5,1,5-7
3161,"Biotech Usa, SL",66.67,0.0,5,1,5-7
3162,"Biotech Usa, SL",53.47,0.0,5,1,5-7
3164,"Biotech Usa, SL",84.82,0.0,5,1,5-7
3165,"Biotech Usa, SL",80.155,0.0,5,1,5-7
3166,"Biotech Usa, SL",83.87,0.0,5,1,5-7
3167,"Biotech Usa, SL",25.09,0.0,5,1,5-7
3169,"Biotech Usa, SL",47.09,0.0,5,1,5-7
3171,"Biotech Usa, SL",62.64999999999999,0.0,5,1,5-7
3172,"Biotech Usa, SL",43.28,0.0,5,1,5-7
3175,"Biotech Usa, SL",30.24,0.0,5,1,5-7
3176,"Biotech Usa, SL",92.61,0.0,5,1,5-7
3177,"Biotech Usa, SL",40.98,0.0,5,1,5-7
3178,"Biotech Usa, SL",59.2325,0.0,5,1,5-7
3179,"Biotech Usa, SL",31.616666666666667,0.0,5,1,5-7
3183,"Biotech Usa, SL",41.6,0.0,5,1,5-7
3184,"Biotech Usa, SL",56.435,0.0,5,1,5-7
3187,"Biotech Usa, SL",48.95,0.0,5,1,5-7
3189,"Biotech Usa, SL",33.455,0.0,5,1,5-7
3194,"Biotech Usa, SL",41.94,0.0,5,1,5-7
3197,"Biotech Usa, SL",76.25999999999999,0.0,5,1,5-7
3201,"Biotech Usa, SL",49.05,0.0,5,1,5-7
3204,"Biotech Usa, SL",89.24,0.0,5,1,5-7
3206,"Biotech Usa, SL",31.33,0.0,5,1,5-7
3208,"Biotech Usa, SL",84.95,0.0,5,1,5-7
3211,"Biotech Usa, SL",56.415000000000006,0.0,5,1,5-7
3212,"Biotech Usa, SL",19.55,0.0,5,1,5-7
3214,"Biotech Usa, SL",54.43666666666667,0.0,5,1,5-7
3216,"Biotech Usa, SL",14.14,0.0,5,1,5-7
3220,"Biotech Usa, SL",45.465,0.0,5,1,5-7
3221,"Biotech Usa, SL",36.605,0.0,5,1,5-7
3222,"Biotech Usa, SL",69.19,0.0,5,1,5-7
3224,"Biotech Usa, SL",71.47,0.0,5,1,5-7
3226,"Biotech Usa, SL",21.845,0.0,5,1,5-7
3233,"Biotech Usa, SL",58.485,0.0,5,1,5-7
3239,"Biotech Usa, SL",61.635000000000005,0.0,5,1,5-7
3241,"Biotech Usa, SL",85.36666666666667,0.0,5,1,5-7
3242,"Biotech Usa, SL",57.77666666666667,0.0,5,1,5-7
3243,"Biotech Usa, SL",86.095,0.0,5,1,5-7
3251,"Biotech Usa, SL",57.135,0.0,5,1,5-7
3257,"Biotech Usa, SL",75.76,0.0,5,1,5-7
3258,"Biotech Usa, SL",5.4,0.0,5,1,5-7
3259,"Biotech Usa, SL",50.57333333333335,0.0,5,1,5-7
3265,"Biotech Usa, SL",29.475,0.0,5,1,5-7
